Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
take the cake pan out of the fridge pour the custard layer over the caramel,0,2,15,0,0,5,3,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
add the cake layer on top of the layer,2,2,9,0,0,4,1,0,0
bake in a water bath for 45 55 minutes at 180 c/350 f,2,2,13,1,10,6,0,0,0
leave to cool down completely before removing from the pan,0,2,10,0,0,1,3,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
recipe tips and notes,2,2,4,0,0,2,0,0,0
1 this recipe is best served chilled with a handful of fresh berries,0,2,13,1,1,3,3,0,0
2 if you have smaller cake tins you can also make mini caramel cakes don t make the cake too large as it will then become difficult to remove the cake from the pan without breaking it,1,0,37,1,1,8,7,1,0
3 to prepare a water bath you need to pour 1/3 to inch water into a large oven safe pan large enough to fit the cake pan and place in the preheating oven,2,1,33,1,3,9,5,1,0
read more on cookist wow,2,2,5,0,0,2,1,0,0
desserts recipes,2,2,2,0,0,2,0,0,0
317,2,2,1,1,3,0,0,0,0
print,2,2,1,0,0,1,0,0,0
comment,2,2,1,0,0,1,0,0,0
share,2,2,1,0,0,1,0,0,0
chiudi,0,2,1,0,0,1,0,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
caramel custard cake this dessert is out of this world,0,2,10,0,0,4,2,0,0
views,2,0,1,0,0,1,0,0,0
11145,0,2,1,1,5,0,0,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
caramel cookie cake the no bake recipe,2,2,7,0,0,4,1,0,0
views,2,2,1,0,0,1,0,0,0
60413,0,2,1,1,5,0,0,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
desserts caramel banana cake the recipe to make it beautiful and fluffy,2,2,12,0,0,3,3,0,0
low,2,2,1,0,0,0,0,0,0
80 min,0,2,2,1,2,1,0,0,0
immagine data image/svg xml 3csvg xmlns http //wwww3org/2000/svg,1,0,8,1,6,4,1,0,0
3e 3c/svg 3e,2,1,3,1,3,0,0,0,0
every dish has a story,2,2,5,0,0,2,1,0,0
find out more on cookist social networks,2,2,7,0,0,2,1,0,0
317,2,2,1,1,3,0,0,0,0
comment,2,2,1,0,0,1,0,0,0
share,2,2,1,0,0,1,0,0,0
chiudi,2,2,1,0,0,1,0,0,0
where not explicitly indicated all exploitation and economic use of,1,2,10,0,0,2,1,0,0
photographic material on cookist website shall be considered as property of,1,1,11,0,0,3,2,0,0
getty images supplier,2,1,3,0,0,2,0,0,0
privacy policy policy settings contact us,0,2,6,0,0,4,1,0,0
https //apicookistcom/views/sgif,1,0,2,0,0,2,0,0,0
https //bscorecardresearchcom/p c1 2 c2 18904044 cv 20 cj 1,0,1,10,1,14,5,1,0,0
