Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
these sound fantastic ashika,0,0,4,0,0,1,0,0,0
and so easy,0,0,3,0,0,0,0,0,0
i have to,1,0,3,0,0,1,1,0,0
try them,2,1,2,0,0,0,1,0,0
reply,2,2,1,0,0,1,0,0,0
5 https //securegravatarcom/avatar/25ba51352b1333ead5f46dcccce0c727 s 48 d mm r g,0,2,9,1,21,6,1,0,0
https //securegravatarcom/avatar/25ba51352b1333ead5f46dcccce0c727 s 48 d mm r g maria kitchenathoskins says,2,0,11,1,20,8,2,0,0
march 04 2019 at 5 07 pm,0,2,7,1,9,2,0,0,0
5,1,0,1,1,1,0,0,0,0
stars data image/gif base64 r0lgoddhaqabapaaap///waaacwaaaaaaqabaeacakqbads,1,1,5,1,3,3,1,0,0
is there anything better than oreos,0,1,6,0,0,2,1,0,0
i would say these oreo brownies top it,1,0,8,0,0,2,2,0,0
off,0,1,1,0,0,0,0,0,0
what a genius idea ashika so easy and the texture looks so amazing as,1,0,14,0,0,3,1,0,0
well,2,1,1,0,0,0,0,0,0
reply,2,2,1,0,0,1,0,0,0
6 https //securegravatarcom/avatar/a208437a2e98039d734b4f937aa0d03f s 48 d mm r g,0,2,9,1,25,6,1,0,0
https //securegravatarcom/avatar/a208437a2e98039d734b4f937aa0d03f s 48 d mm r g laura says,2,0,10,1,24,7,2,0,0
march 05 2019 at 9 28 pm,0,2,7,1,9,2,0,0,0
5,1,0,1,1,1,0,0,0,0
stars data image/gif base64 r0lgoddhaqabapaaap///waaacwaaaaaaqabaeacakqbads,1,1,5,1,3,3,1,0,0
what,0,1,1,0,0,0,0,0,0
this blows my mind,0,0,4,0,0,1,1,0,0
what a fabulous recipe 4 easy ingredients i always,1,0,9,1,1,2,1,0,0
have on hand brilliant ashika,0,1,5,0,0,3,1,0,0
reply,2,0,1,0,0,1,0,0,0
7 https //securegravatarcom/avatar/5e1204c2b4e33f7084ab044c9008d30b s 48 d mm r g,0,2,9,1,25,6,1,0,0
https //securegravatarcom/avatar/5e1204c2b4e33f7084ab044c9008d30b s 48 d mm r g leanne crumb top baking says,2,0,13,1,24,9,2,0,0
march 07 2019 at 2 25 am,0,2,7,1,9,1,1,0,0
5,1,0,1,1,1,0,0,0,0
stars data image/gif base64 r0lgoddhaqabapaaap///waaacwaaaaaaqabaeacakqbads,1,1,5,1,3,3,1,0,0
i can t believe these are just 4 ingredients,0,1,9,1,1,2,3,0,0
i would be a very popular gal if,1,0,8,0,0,2,1,0,0
i brought these to our next family gathering,0,1,8,0,0,3,1,0,0
they look fantastic ashika,0,0,4,0,0,1,1,0,0
reply,2,0,1,0,0,1,0,0,0
8 https //securegravatarcom/avatar/2ea5a9a36ad7676aecf21507a32fa232 s 48 d mm r g,0,2,9,1,22,6,1,0,0
https //securegravatarcom/avatar/2ea5a9a36ad7676aecf21507a32fa232 s 48 d mm r g katherine love in my oven says,2,0,14,1,21,9,2,0,0
march 07 2019 at 11 16 pm,2,2,7,1,10,2,0,0,0
i adore your super simple dessert recipes ashika,0,2,8,0,0,4,2,0,0
oreos are always a win my,1,0,6,0,0,2,1,0,0
family would love this one,0,1,5,0,0,1,1,0,0
reply,2,0,1,0,0,1,0,0,0
9 https //securegravatarcom/avatar/2b0f29d1944f17ce8b21b640fa544122 s 48 d mm r g,0,2,9,1,25,6,1,0,0
https //securegravatarcom/avatar/2b0f29d1944f17ce8b21b640fa544122 s 48 d mm r g naveen sohail says,2,0,11,1,24,7,2,0,0
march 18 2019 at 10 28 am,2,2,7,1,10,1,1,0,0
these brownies are delicious i have tried and it s a best tea time snack,2,2,15,0,0,5,4,0,0
reply,2,2,1,0,0,1,0,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g,0,2,8,1,25,6,1,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g ashika says,2,0,10,1,25,7,2,0,0
april 08 2019 at 7 12 pm,2,2,7,1,9,1,0,0,0
thank you for your kind words i am glad that you enjoyed these brownies too,2,2,15,0,0,4,3,0,0
reply,2,2,1,0,0,1,0,0,0
10 https //securegravatarcom/avatar/b5bb6492ea92130ec5e28bf3478918d1 s 48 d mm r g,0,2,9,1,25,6,1,0,0
https //securegravatarcom/avatar/b5bb6492ea92130ec5e28bf3478918d1 s 48 d mm r g nafesa says,2,0,10,1,23,7,2,0,0
july 15 2019 at 10 46 am,2,2,7,1,10,0,1,0,0
lovely blog,2,2,2,0,0,1,0,0,0
reply,2,2,1,0,0,1,0,0,0
11 https //securegravatarcom/avatar/dd7d374bf691623aeee54f47c688582a s 48 d mm r g,0,2,9,1,24,6,1,0,0
https //securegravatarcom/avatar/dd7d374bf691623aeee54f47c688582a s 48 d mm r g vinothiraa naidu a/p nyanasegar says,2,0,13,1,22,9,2,0,0
january 08 2021 at 9 02 am,2,2,7,1,9,0,1,0,0
may i know what type of milk is used full cream or what tq,2,2,14,0,0,4,4,0,0
reply,2,2,1,0,0,1,0,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g,0,2,8,1,25,6,1,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g ashika says,2,0,10,1,25,7,2,0,0
january 08 2021 at 9 54 am,2,2,7,1,9,0,1,0,0
hi vinothiraa i used full cream milk in this recipe,2,2,10,0,0,6,1,0,0
reply,2,2,1,0,0,1,0,0,0
https //securegravatarcom/avatar/dd7d374bf691623aeee54f47c688582a s 48 d mm r g,0,2,8,1,22,6,1,0,0
https //securegravatarcom/avatar/dd7d374bf691623aeee54f47c688582a s 48 d mm r g vinothiraa naidu a/p nyanasegar says,2,0,13,1,22,9,2,0,0
january 08 2021 at 10 44 am,2,2,7,1,10,0,1,0,0
thank you so much,2,2,4,0,0,1,0,0,0
reply,2,2,1,0,0,1,0,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g,0,2,8,1,25,6,1,0,0
https //securegravatarcom/avatar/003cb29447419a8e97030c245def40e8 s 48 d mm r g ashika says,2,0,10,1,25,7,2,0,0
january 08 2021 at 11 45 am,2,2,7,1,10,0,1,0,0
hi vinothiraa you are welcome,1,2,5,0,0,2,1,0,0
happy baking,2,1,2,0,0,1,0,0,0
reply,2,2,1,0,0,1,0,0,0
leave a reply cancel reply,2,2,5,0,0,3,1,0,0
your email address will not be published required fields are marked,2,2,11,0,0,3,4,0,0
recipe rating recipe rating,1,2,4,0,0,4,0,0,0
comment,2,1,1,0,0,1,0,0,0
name,2,2,1,0,0,1,0,0,0
email,2,2,1,0,0,1,0,0,0
website,2,2,1,0,0,1,0,0,0
notify me of follow up comments by email,2,2,8,0,0,2,1,0,0
notify me of new posts by email,2,2,7,0,0,2,0,0,0
primary sidebar,2,2,2,0,0,1,0,0,0
search,0,2,1,0,0,1,0,0,0
author https //thegardeningfoodiecom/wp,1,0,3,0,0,3,0,0,0
content/uploads/2021/01/img 0061 3jpg,0,1,3,1,11,1,0,0,0
author https //thegardeningfoodiecom/wp,1,0,3,0,0,3,0,0,0
content/uploads/2021/01/img 0061 3jpg,2,1,3,1,11,1,0,0,0
welcome to my blog on simple gardening ideas and easy to follow recipes great,1,2,14,0,0,5,1,0,0
recipes made with everyday ingredients to create impressive treats let me,1,1,11,0,0,3,3,0,0
show you just how easy it really is enjoy,2,1,9,0,0,1,1,0,0
facebook,1,2,1,0,0,1,0,0,0
pinterest,1,1,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
youtube,2,1,1,0,0,1,0,0,0
popular recipes,0,2,2,0,0,1,0,0,0
danish butter,1,0,2,0,0,1,0,0,0
cookies data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,4,2,0,0
danish,1,0,1,0,0,1,0,0,0
butter cookies https //i0wpcom/thegardeningfoodiecom/wp,1,1,4,1,1,3,1,0,0
content/uploads/2019/09/img 20190908 135649jpg resize 200 2c200 ssl 1,0,1,8,1,28,3,0,0,0
3 ingredient butter,1,0,3,1,1,2,0,0,0
cookies data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,4,2,0,0
3,1,0,1,1,1,0,0,0,0
ingredient butter cookies https //i0wpcom/thegardeningfoodiecom/wp,1,1,5,1,1,4,1,0,0
content/uploads/2019/12/img 20191201 143734jpg resize 200 2c200 ssl 1,0,1,8,1,28,3,0,0,0
no yeast soft donut,1,0,4,0,0,2,0,0,0
recipe data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,3,2,0,0
no,1,0,1,0,0,0,0,0,0
yeast soft donut recipe https //i0wpcom/thegardeningfoodiecom/wp,1,1,6,1,1,5,0,0,0
content/uploads/2019/01/img 5042jpg resize 200 2c200 ssl 1,0,1,7,1,18,3,0,0,0
2 ingredient,1,0,2,1,1,1,0,0,0
donuts data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,4,2,0,0
2,1,0,1,1,1,0,0,0,0
ingredient donuts https //i0wpcom/thegardeningfoodiecom/wp,1,1,4,1,1,3,1,0,0
content/uploads/2019/10/img 20190922 121813jpg resize 200 2c200 ssl 1,0,1,8,1,28,3,0,0,0
one bowl chocolate cake no eggs no,1,0,7,0,0,3,0,0,0
butter data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,3,2,0,0
one,1,0,1,0,0,0,0,0,0
bowl chocolate cake no eggs no,1,1,6,0,0,3,0,0,0
butter https //i0wpcom/thegardeningfoodiecom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2018/09/img 3436 1jpg resize 200 2c200 ssl 1,0,1,8,1,19,3,0,0,0
4 ingredients condensed milk chocolate,1,0,5,1,1,3,1,0,0
cookies data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,4,2,0,0
4,1,0,1,1,1,0,0,0,0
ingredients condensed milk chocolate,1,1,4,0,0,3,1,0,0
cookies https //i0wpcom/thegardeningfoodiecom/wp,1,1,3,1,1,2,1,0,0
content/uploads/2019/05/img 8369jpg resize 200 2c200 ssl 1,0,1,7,1,18,3,0,0,0
cinnamon buttermilk,1,0,2,0,0,2,0,0,0
loaf data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,3,2,0,0
cinnamon,1,0,1,0,0,1,0,0,0
buttermilk loaf https //i0wpcom/thegardeningfoodiecom/wp,1,1,4,1,1,4,0,0,0
content/uploads/2018/11/img 4339jpg resize 200 2c200 ssl 1,0,1,7,1,18,3,0,0,0
soft homemade,1,0,2,0,0,1,0,0,0
doughnuts data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20200 3e 3c/svg 3e,0,1,16,1,27,4,2,0,0
soft,1,0,1,0,0,0,0,0,0
homemade doughnuts https //i0wpcom/thegardeningfoodiecom/wp,1,1,4,1,1,3,1,0,0
content/uploads/2018/11/img 20181123 140538jpg resize 200 2c200 ssl 1,2,1,8,1,28,3,0,0,0
footer,0,2,1,0,0,1,0,0,0
home https //thegardeningfoodiecom/wp content/uploads/2022/03/the,1,0,4,1,6,3,1,0,0
gardening foodie 4jpg,0,1,3,1,1,1,1,0,0
home https //thegardeningfoodiecom/wp,1,0,3,0,0,3,0,0,0
content/uploads/2022/03/the gardening foodie 4jpg,2,1,4,1,7,3,0,0,0
back to top,2,2,3,0,0,0,1,0,0
menu,2,2,1,0,0,1,0,0,0
home,1,2,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
gardening,1,1,1,0,0,1,0,0,0
about,2,1,1,0,0,0,0,0,0
subscribe,2,2,1,0,0,1,0,0,0
subscribe free and never miss a new recipe post,2,2,9,0,0,2,1,0,0
