Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
1 4,2,2,2,1,2,0,0,0,1
cup orange flavored liqueur or 1 tablespoon vanilla,2,2,8,1,1,5,1,1,1
1,2,2,1,1,1,0,0,0,1
tablespoon orange zest,2,2,3,0,0,3,0,1,1
1,2,2,1,1,1,0,0,0,1
pint heavy whipping cream,2,2,4,0,0,3,0,0,1
orange strip if desired,2,2,4,0,0,2,1,0,1
nutrition info,2,2,2,0,0,2,0,0,0
serving size 1 124 g,2,2,5,1,4,2,1,0,0
servings per recipe 12,2,2,4,1,2,2,0,0,0
amt per serving daily value,2,2,5,0,0,2,1,0,0
calories 4141,2,2,2,1,4,1,0,0,0
calories from fat 246 g 60,2,2,6,1,5,2,0,0,0
total fat 274 g 42,2,2,5,1,5,1,0,0,0
saturated fat 168 g 84,2,2,5,1,5,1,1,0,0
cholesterol 1207 mg 40,2,2,4,1,6,2,0,0,0
sodium 3294 mg 13,2,2,4,1,6,2,0,0,0
total carbohydrate 384 g 12,2,2,5,1,5,2,0,0,0
dietary fiber 06 g 2,2,2,5,1,3,2,0,0,0
sugars 261 g 104,2,2,4,1,6,2,0,0,0
protein 52 g 10,2,2,4,1,4,1,0,0,0
directions,2,2,1,0,0,1,0,0,0
heat oven to 350 grease bottoms and sides of two 8 inch round pans with shortening lightly flour mix flour baking soda and salt set aside beat sugar and butter in large bowl with electric mixer on medoum speed scraping bowl occasionally until fluffy beat in eggs orange peel and vanilla until smooth and blended,1,2,55,1,4,19,7,1,0
gradually beat in flour mixture alternately with buttermilk beating after each addition until smooth spoon into pans,1,1,17,0,0,7,0,0,0
bake 18 to 22 minutes or until toothpick inserted in center comes out clean cool 10 minutes remove from pans to wire rack cool completely about 1 hour,1,1,28,1,7,8,5,0,0
meanwhile make orange mousse sprinkle gelatin over orange juice in 1 quart saucepan let stand 1 minute to soften stir in sugar heat over low heat stirring frequently until clear and gelatin is dissolved stir in orange liqueur and orange peel refrigerate 30 to 45 minutes or until almost set beat whipping cream in chilled large bowl on high speed until stiff add gelatin mixture to whipped cream beat on medium speed until smooth,1,1,74,1,6,30,11,1,0
place cake layer in center of 9 inch springform pan there will be space around the side pour half of the mousse over cake letting it fill in around the side top with second layer pour remaining mousse over cake refrigerate at least 4 hours or overnight until set,1,1,49,1,2,18,5,1,0
run knife around inside rim of pan to loosen cake remove side of pan garnish cake with orange peel strips store covered in refrigerator,2,1,24,0,0,10,4,0,0
recipe made with love by,0,2,5,0,0,2,1,0,0
https //imgsndimgcom 443/food/image/upload/q 80 c thumb w 60 h 60/v1/food avatar/53959/bpnbijhqvas4asiys421 vicki6jpg,2,0,12,1,20,5,2,0,0
looneytunesfan,2,2,1,0,0,1,0,0,0
contributor,2,2,1,0,0,1,0,0,0
one of betty crockers most requested recipes,2,2,7,0,0,2,0,0,0
recipes,2,2,1,0,0,1,0,0,0
1231,2,2,1,1,4,0,0,0,0
tweaks,2,2,1,0,0,1,0,0,0
12,2,2,1,1,2,0,0,0,0
photos,2,2,1,0,0,1,0,0,0
900,2,2,1,1,3,0,0,0,0
you ll also love,2,2,4,0,0,0,2,0,0
chocolate mousse cake,2,2,3,0,0,2,1,0,0
by rita1652,2,2,2,1,4,1,0,0,0
8,2,2,1,1,1,0,0,0,0
lisa s white chocolate strawberry mousse cake,2,2,7,0,0,3,1,0,0
by lisa in canada,2,2,4,0,0,2,0,0,0
5,2,2,1,1,1,0,0,0,0
chocolate raspberry mousse cake,2,2,4,0,0,3,1,0,0
by irmgard,2,2,2,0,0,1,0,0,0
5,2,2,1,1,1,0,0,0,0
strawberry mousse cake,2,2,3,0,0,2,1,0,0
by dreamgoddess,2,2,2,0,0,1,0,0,0
9,2,2,1,1,1,0,0,0,0
view all recipes,2,2,3,0,0,2,0,0,0
i want to discover,2,2,4,0,0,1,2,0,0
view suggestions,2,2,2,0,0,2,0,0,0
back to top,2,2,3,0,0,0,1,0,0
the discovery family of networks,2,2,5,0,0,3,0,0,0
hgtv,1,2,1,0,0,1,0,0,0
diy network,1,1,2,0,0,2,0,0,0
food network,1,1,2,0,0,2,0,0,0
cooking channel,1,1,2,0,0,2,0,0,0
travel channel,1,1,2,0,0,2,0,0,0
hgtv poland,2,1,2,0,0,2,0,0,0
2022 discovery or its subsidiaries and affiliates all rights reserved,2,2,10,1,4,4,1,0,0
advertise,1,2,1,0,0,1,0,0,0
adchoices,1,1,1,0,0,1,0,0,0
privacy notice,1,1,2,0,0,2,0,0,0
visitor agreement,2,1,2,0,0,2,0,0,0
