Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
meet our chefs,1,2,3,0,0,1,1,0,0
blog,1,1,1,0,0,1,0,0,0
chef throwdown video series,1,1,4,0,0,3,0,0,0
culinary resources,2,1,2,0,0,1,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
troubleshooting guides,1,2,2,0,0,1,1,0,0
tips tricks,1,1,2,0,0,2,0,0,0
faqs,1,1,1,0,0,1,0,0,0
culinary trends,1,1,2,0,0,1,0,0,0
featured,0,1,1,0,0,0,1,0,0
https //generalmillscfcom/ /media/images/culinary/culinary trends/spring trends 2022/spring trends 2022jpg,2,0,8,1,8,5,1,0,0
spring trends 2022,2,2,3,1,4,2,0,0,0
recipes,2,2,1,0,0,1,0,0,0
/gmfs/assets/images/icon mobile pluspng,0,2,3,0,0,3,0,0,0
/gmfs/assets/images/icon,1,0,1,0,0,1,0,0,0
mobile closepng,2,1,2,0,0,1,0,0,0
recipes by product,2,2,3,0,0,2,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
biscuits,1,2,1,0,0,1,0,0,0
breads,1,1,1,0,0,1,0,0,0
cereals,1,1,1,0,0,1,0,0,0
cinnamon rolls twirls,1,1,3,0,0,2,1,0,0
cookies,1,1,1,0,0,1,0,0,0
flour,1,1,1,0,0,1,0,0,0
frozen batter,1,1,2,0,0,1,0,0,0
mix,1,1,1,0,0,1,0,0,0
muffins,1,1,1,0,0,1,0,0,0
puff pastry pie dough,1,1,4,0,0,4,0,0,0
scones,1,1,1,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
yogurt,1,1,1,0,0,1,0,0,0
recipes by meal,2,1,3,0,0,2,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
appetizers,1,2,1,0,0,1,0,0,0
beverage,1,1,1,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
dips/dressings/sauce,1,1,1,0,0,1,0,0,0
entrees,1,1,1,0,0,1,0,0,0
side dish,1,1,2,0,0,2,0,0,0
seasonal recipes,2,1,2,0,0,1,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
spring,1,2,1,0,0,1,0,0,0
summer,1,1,1,0,0,1,0,0,0
fall,1,1,1,0,0,1,0,0,0
winter,1,1,1,0,0,1,0,0,0
special recipe collections,2,1,3,0,0,2,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
gluten free,1,2,2,0,0,1,0,0,0
dysphagia,1,1,1,0,0,1,0,0,0
meal makers,1,1,2,0,0,2,0,0,0
nourishing inspirations,1,1,2,0,0,1,1,0,0
dairy free,1,1,2,0,0,1,0,0,0
resources,2,1,1,0,0,1,0,0,0
/gmfs/assets/images/icon mobile pluspng,0,2,3,0,0,3,0,0,0
/gmfs/assets/images/icon,1,0,1,0,0,1,0,0,0
mobile closepng,2,1,2,0,0,1,0,0,0
tools resources,2,2,2,0,0,2,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
expertise,1,2,1,0,0,1,0,0,0
gluten free resources,1,1,3,0,0,2,0,0,0
video library,1,1,2,0,0,2,0,0,0
product nutrition finder,1,1,3,0,0,3,0,0,0
toolkits,1,1,1,0,0,1,0,0,0
profitability calculator,1,1,2,0,0,2,0,0,0
offers contests,2,1,2,0,0,2,0,0,0
/gmfs/assets/images/icon mobile plus bluepng,0,2,4,0,0,1,0,0,0
/gmfs/assets/images/icon mobile close blue 2xpng,2,0,5,1,1,1,0,0,0
rebates,1,2,1,0,0,1,0,0,0
neighborhood to nation,1,1,3,0,0,2,0,0,0
promotions,1,1,1,0,0,1,0,0,0
featured,0,1,1,0,0,0,1,0,0
https //generalmillscfcom/ /media/images/featuredcontent/nav rebates 3png money saving rebates,1,0,8,1,1,5,2,0,0
shop now,2,1,2,0,0,1,0,0,0
/gmfs/assets/images/icon mobile pluspng,0,2,3,0,0,3,0,0,0
/gmfs/assets/images/icon,1,0,1,0,0,1,0,0,0
mobile closepng,2,1,2,0,0,1,0,0,0
menu,2,2,1,0,0,1,0,0,0
join now log in,2,2,4,0,0,1,1,0,0
about us,1,2,2,0,0,0,0,0,0
contact us,2,1,2,0,0,1,0,0,0
search,2,2,1,0,0,1,0,0,0
save,2,2,1,0,0,0,1,0,0
tweet,2,2,1,0,0,1,0,0,0
email,2,2,1,0,0,1,0,0,0
pin it,2,2,2,0,0,1,0,0,0
print,2,2,1,0,0,1,0,0,0
save,2,2,1,0,0,0,1,0,0
tweet,2,2,1,0,0,1,0,0,0
email,2,2,1,0,0,1,0,0,0
pin it,2,2,2,0,0,1,0,0,0
print,0,2,1,0,0,1,0,0,0
orange cream mousse cake https //images gmi pmcedge,1,0,8,0,0,7,1,0,0
generalmillscom/7f972bfc 4eb9 466d aea5 17288dc6a96ejpg,2,1,5,1,18,2,0,0,0
home recipes,1,2,2,0,0,2,0,0,0
back to recipes,2,1,3,0,0,1,0,0,0
orange cream mousse cake,2,2,4,0,0,4,0,0,0
orange cream mousse cake,2,2,4,0,0,4,0,0,0
whipped cream and orange gelatin create the fluffy mousse filling between,1,2,11,0,0,5,2,0,0
layers of light white cake more less,2,1,7,0,0,3,0,0,0
servings 64 servings 1 serving 1 slice,2,2,7,1,4,3,1,1,0
ingredients instructions,2,2,2,0,0,2,0,0,0
cake mixture,2,2,2,0,0,2,0,0,0
ingredient,2,2,1,0,0,1,0,0,0
weight,2,2,1,0,0,1,0,0,0
measure,2,2,1,0,0,1,0,0,0
water cool approx 72 f,2,2,5,1,2,3,0,0,1
3 lb 800 oz,2,2,4,1,4,1,0,0,1
7 cups,2,2,2,1,1,1,0,1,1
gold medal white cake mix 11132,2,2,6,1,5,3,0,0,1
5 lb,2,2,2,1,1,1,0,0,1
1 box,2,2,2,1,1,1,0,0,1
orange cream mousse filling,2,2,4,0,0,4,0,0,0
ingredient,2,2,1,0,0,1,0,0,0
weight,2,2,1,0,0,1,0,0,0
measure,2,2,1,0,0,1,0,0,0
heavy cream,2,2,2,0,0,1,0,0,1
2 lb,2,2,2,1,1,1,0,0,1
4 cups,2,2,2,1,1,1,0,1,1
orange flavored gelatin powder,2,2,4,0,0,2,1,0,1
3 oz,2,2,2,1,1,1,0,0,1
1/3 cup,2,2,2,1,2,1,0,1,1
gold medal ready to spread vanilla cr me icing 11216,2,2,10,1,5,2,3,0,1
1 lb 400 oz,2,2,4,1,4,1,0,0,1
2 cups,2,2,2,1,1,1,0,1,1
finishing,2,2,1,0,0,0,1,0,0
ingredient,2,2,1,0,0,1,0,0,0
weight,2,2,1,0,0,1,0,0,0
measure,2,2,1,0,0,1,0,0,0
gold medal ready to spread vanilla cr me icing 11216,2,2,10,1,5,2,3,0,1
1 lb 1400 oz,2,2,4,1,5,1,0,0,1
3 cups,2,2,2,1,1,1,0,1,1
orange food coloring,2,2,3,0,0,2,1,0,1
1/2 tsp,2,2,2,1,2,1,0,1,1
batter,2,2,1,0,0,1,0,0,0
1 prepare cake batter according to package directions,1,2,8,1,1,4,1,0,0
2 pour 4 lb 4 oz of batter into 2 parchment lined full sheet pans,1,1,15,1,4,5,1,0,0
3 bake as directed below allow cake to cool and freeze until firm about 1 hour,2,1,16,1,2,4,3,0,0
bake,2,2,1,0,0,1,0,0,0
temp,2,2,1,0,0,1,0,0,0
time,2,2,1,0,0,1,0,0,0
convection oven,2,2,2,0,0,1,0,0,0
300 f,2,2,2,1,3,1,0,0,0
12 16 minutes,2,2,3,1,4,1,0,0,0
standard oven,2,2,2,0,0,1,0,0,0
350 f,2,2,2,1,3,1,0,0,0
14 16 minutes,2,2,3,1,4,1,0,0,0
rotate pans baked in convection oven one half turn 180 after 5 minutes of baking,2,2,15,1,4,6,2,0,0
orange cream mousse,2,2,3,0,0,3,0,0,0
1 whisk cream and gelatin in mixer bowl using whisk attachment on medium speed until medium peaks form approx 6 minutes,1,2,21,1,2,9,2,1,0
2 stop mixer scrape bowl and paddle,1,1,7,1,1,4,0,0,0
3 add 2 cups vanilla icing mix on medium speed until fully combined,2,1,13,1,2,5,2,1,0
finishing,2,2,1,0,0,0,1,0,0
1 invert first sheet cake on cardboard spread on mousse filling evenly,1,2,12,1,1,6,0,0,0
2 invert second sheet cake place on top,1,1,8,1,1,3,0,0,0
3 melt icing and add food coloring pour into center of cake,1,1,12,1,1,6,2,0,0
4 working quickly spreading evenly and chill until ready to serve,2,1,11,1,1,0,4,0,0
check out our recipe for orange cream mousse cake a delicious recipe featuring only the best products from general mills convenience and foodservice,2,2,23,0,0,9,3,0,0
view recipe instructions,2,2,3,0,0,3,0,0,0
nutrition information,2,2,2,0,0,2,0,0,0
serving size,2,2,2,0,0,1,1,0,0
1 slice,2,2,2,1,1,1,0,1,0
calories,2,2,1,0,0,1,0,0,0
300,1,2,1,1,3,0,0,0,0
calories from fat,2,1,3,0,0,2,0,0,0
110,1,2,1,1,3,0,0,0,0
daily value,2,1,2,0,0,1,0,0,0
total fat,2,2,2,0,0,1,0,0,0
12g,1,2,1,1,2,0,0,0,0
19,2,1,1,1,2,0,0,0,0
saturated fat,2,2,2,0,0,1,1,0,0
7g,1,2,1,1,1,0,0,0,0
36,1,1,1,1,2,0,0,0,0
trans fat,2,1,2,0,0,1,1,0,0
0g,1,2,1,1,1,0,0,0,0
cholesterol,2,1,1,0,0,1,0,0,0
20mg,1,2,1,1,2,0,0,0,0
6,1,1,1,1,1,0,0,0,0
sodium,2,1,1,0,0,1,0,0,0
310mg,1,2,1,1,3,0,0,0,0
13,2,1,1,1,2,0,0,0,0
total carbohydrate,2,2,2,0,0,1,0,0,0
44g,1,2,1,1,2,0,0,0,0
15,2,1,1,1,2,0,0,0,0
dietary fiber,2,2,2,0,0,1,0,0,0
0g,1,2,1,1,1,0,0,0,0
0,1,1,1,1,1,0,0,0,0
sugars,2,1,1,0,0,1,0,0,0
31g,1,2,1,1,2,0,0,0,0
protein,2,1,1,0,0,1,0,0,0
2g,1,2,1,1,1,0,0,0,0
vitamin a,2,1,2,0,0,1,0,0,0
4,1,2,1,1,1,0,0,0,0
4,1,1,1,1,1,0,0,0,0
vitamin c,2,1,2,0,0,2,0,0,0
0,1,2,1,1,1,0,0,0,0
0,1,1,1,1,1,0,0,0,0
calcium,2,1,1,0,0,1,0,0,0
2,1,2,1,1,1,0,0,0,0
2,1,1,1,1,1,0,0,0,0
iron,2,1,1,0,0,1,0,0,0
4,1,2,1,1,1,0,0,0,0
4,2,1,1,1,1,0,0,0,0
exchanges,2,2,1,0,0,1,0,0,0
1/2 starch 0 fruit 2 1/2 other carbohydrate 0 skim milk 0 low fat milk 0,1,2,16,1,9,6,0,0,0
milk 0 vegetable 0 very lean meat 0 lean meat 0 high fat meat 2 1/2 fat,2,1,17,1,7,5,0,0,0
carbohydrate choice,2,2,2,0,0,2,0,0,0
3,2,2,1,1,1,0,0,0,0
percent daily values are based on a 2 000 calorie diet nutrition values are calculated using the weights of ingredients,2,2,20,1,4,6,5,0,0
reviews,2,2,1,0,0,1,0,0,0
related recipes,2,2,2,0,0,1,0,0,0
filter by,2,2,2,0,0,1,0,0,0
filter by,2,2,2,0,0,1,0,0,0
clear all filters done,2,2,4,0,0,1,1,0,0
clear all apply,2,2,3,0,0,0,1,0,0
filter by,2,2,2,0,0,1,0,0,0
filter by,2,2,2,0,0,1,0,0,0
clear all filters done,2,2,4,0,0,1,1,0,0
clear all apply,2,2,3,0,0,0,1,0,0
related content,2,2,2,0,0,1,0,0,0
filter by,2,2,2,0,0,1,0,0,0
filter by,2,2,2,0,0,1,0,0,0
clear all filters done,2,2,4,0,0,1,1,0,0
clear all apply,2,2,3,0,0,0,1,0,0
top categories,2,2,2,0,0,1,0,0,0
snacks,1,2,1,0,0,1,0,0,0
cereal,1,1,1,0,0,1,0,0,0
flour,1,1,1,0,0,1,0,0,0
frozen baked goods,1,1,3,0,0,1,1,0,0
biscuits,1,1,1,0,0,1,0,0,0
mixes,1,1,1,0,0,1,0,0,0
yogurt,2,1,1,0,0,1,0,0,0
more options,2,2,2,0,0,1,0,0,0
help center,1,2,2,0,0,2,0,0,0
contact a sales rep,1,1,4,0,0,3,0,0,0
about us,1,1,2,0,0,0,0,0,0
press,1,1,1,0,0,1,0,0,0
locate a distributor,1,1,3,0,0,1,1,0,0
responsibility,1,1,1,0,0,1,0,0,0
site map,1,1,2,0,0,2,0,0,0
terms of use,1,1,3,0,0,2,0,0,0
privacy policy,1,1,2,0,0,2,0,0,0
do not sell my information,1,1,5,0,0,1,2,0,0
customize cookie settings,1,1,3,0,0,2,1,0,0
data privacy requests,1,1,3,0,0,3,0,0,0
cookie policy,2,1,2,0,0,2,0,0,0
contact a sales rep,1,2,4,0,0,3,0,0,0
privacy policy,1,1,2,0,0,2,0,0,0
terms of use,1,1,3,0,0,2,0,0,0
about us,1,1,2,0,0,0,0,0,0
customize cookie settings,1,1,3,0,0,2,1,0,0
data privacy requests,2,1,3,0,0,3,0,0,0
c 2022 general mills inc all rights reserved,2,2,8,1,4,3,2,0,0
follow us,2,2,2,0,0,0,1,0,0
this feature is not available with your current cookie settings,2,2,10,0,0,3,1,0,0
you can update your privacy settings to enable this content please enable all,1,2,13,0,0,3,3,0,0
cookies to use this feature,2,1,5,0,0,2,1,0,0
this feature is not available with your current cookie settings,2,2,10,0,0,3,1,0,0
you can update your privacy settings to enable this content please enable all,1,2,13,0,0,3,3,0,0
cookies to use this feature,2,1,5,0,0,2,1,0,0
reviews be the first to review this product,2,2,8,0,0,2,2,0,0
this feature is not available with your current cookie settings,2,2,10,0,0,3,1,0,0
you can update your privacy settings to enable this content please enable all,1,2,13,0,0,3,3,0,0
