Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
this cake is really impressive too it looks like something straight from a,1,2,13,0,0,2,2,0,0
bakery but is actually quite easy to make there are no hard techniques to,1,1,14,0,0,2,3,0,0
master or tricks needed but bring this cake to a birthday celebration and,1,1,13,0,0,4,2,0,0
you ll be a rock star especially with chocoholics,0,1,9,0,0,3,2,0,0
chocolate hazelnut cake recipe on cake stand with vintage knife and plates,1,0,12,0,0,8,1,0,0
on metal tray https //wwwanediblemosaiccom/wp,1,1,5,0,0,4,0,0,0
content/uploads//2014/09/chocolate hazelnut cake recipe 3jpg,2,1,5,1,7,2,1,0,0
how do you use hazelnut flour,0,2,6,0,0,1,2,0,0
you can use hazelnut flour in many of the same ways you can use almond flour,1,0,16,0,0,3,2,0,0
further you can use hazelnut flour in both sweet and savory recipes however,1,1,13,0,0,2,1,0,0
note that instead of tasting like almonds the dish with have a hazelnut,1,1,13,0,0,3,3,0,0
flavor,0,1,1,0,0,1,0,0,0
side view of chocolate hazelnut cake showing chocolate ganache,1,0,9,0,0,5,2,0,0
drip https //wwwanediblemosaiccom/wp content/uploads//2014/09/chocolate,1,1,4,1,6,4,0,0,0
hazelnut cake recipe 4jpg,2,1,4,1,1,3,0,0,0
here are a few ways to use hazelnut flour,2,2,9,0,0,3,2,0,0
1 cakes,1,2,2,1,1,1,0,0,0
2 cookies,1,1,2,1,1,1,0,0,0
3 pastry crusts,1,1,3,1,1,2,0,0,0
4 quick breads,1,1,3,1,1,1,0,0,0
5 as a coating or breading for chicken zucchini etc,0,1,10,1,1,5,0,0,0
two slices of chocolate hazelnut cake on metal plates with vintage,1,0,11,0,0,6,1,1,0
forks https //wwwanediblemosaiccom/wp content/uploads//2014/09/chocolate,1,1,4,1,6,2,1,0,0
hazelnut cake recipe 5jpg,2,1,4,1,1,3,0,0,0
what is a substitute for hazelnut flour,0,2,7,0,0,3,1,0,0
instead of hazelnut flour you can use almond flour,0,0,9,0,0,3,1,0,0
close up side view of a slice of chocolate hazelnut,1,0,10,0,0,4,0,1,0
cake https //wwwanediblemosaiccom/wp content/uploads//2014/09/chocolate,1,1,4,1,6,4,0,0,0
hazelnut cake recipe 6jpg,2,1,4,1,1,3,0,0,0
more decadent chocolate cake recipes,2,2,5,0,0,3,0,0,0
dark chocolate olive oil cake with blueberries and ginger,1,2,9,0,0,5,0,0,0
german chocolate cake,1,1,3,0,0,2,0,0,0
chocolate cake with caramel and chocolate ganache paleo,1,1,8,0,0,6,0,0,0
cinnamon and orange spiced chocolate zucchini cake,1,1,7,0,0,4,2,0,0
flourless chocolate cake low carb,1,1,5,0,0,4,0,0,0
death by chocolate cake,1,1,4,0,0,3,0,0,0
chocolate espresso cake,0,1,3,0,0,2,1,0,0
overhead close up view of chocolate hazelnut cake,1,0,8,0,0,4,2,0,0
recipe https //wwwanediblemosaiccom/wp content/uploads//2014/09/chocolate,1,1,4,1,6,4,0,0,0
hazelnut cake recipe 7jpg,1,1,4,1,1,3,0,0,0
did you make this recipe,0,1,5,0,0,1,2,0,0
please rate it and leave a comment below,1,0,8,0,0,3,1,0,0
because i love hearing from you,0,1,6,0,0,0,2,0,0
you can also tag anediblemosaic on social,1,0,7,0,0,1,1,0,0
media to stay up to date follow me on instagram twitter and facebook,1,1,13,0,0,5,2,0,0
xoxo faith,0,1,2,0,0,2,0,0,0
chocolate hazelnut cake recipe on white cake,1,0,7,0,0,4,1,0,0
stand https //wwwanediblemosaiccom/wp content/uploads//2014/09/chocolate,1,1,4,1,6,3,0,0,0
hazelnut cake recipe 1 500x500jpg,2,1,5,1,7,2,1,0,0
chocolate hazelnut cake,2,2,3,0,0,2,1,0,0
by faith gorsky,2,2,3,0,0,2,0,0,0
rich and dense with deep nutty chocolate flavor this chocolate hazelnut cake,1,2,12,0,0,5,0,0,0
looks like it came from a bakery but you won t believe how easy it is to make,1,1,18,0,0,2,5,0,0
at home,0,1,2,0,0,1,0,0,0
print recipe pin recipe,2,0,4,0,0,4,0,0,0
prep time 35 mins,2,2,4,1,2,2,0,0,0
cook time 1 hr,2,2,4,1,1,3,0,0,0
course dessert,2,2,2,0,0,2,0,0,0
cuisine american,2,2,2,0,0,0,0,0,0
servings 16 servings,2,2,3,1,2,2,0,0,0
calories 375 kcal,2,2,3,1,3,1,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
1x2x3x,2,2,1,1,3,0,0,0,0
cake,2,2,1,0,0,1,0,0,0
3/4 cup hazelnut meal,1,2,4,1,2,3,0,1,1
1/4 cup unsweetened cocoa powder,1,1,5,1,2,3,0,1,1
3/4 teaspoon sea salt,1,1,4,1,2,3,0,1,1
1/8 teaspoon cream of tartar,1,1,5,1,2,3,0,1,1
1/2 3 1/2 oz/100 g box bahlsen waffeletten dark cookies,1,1,10,1,8,5,1,0,1
3/4 pound 60 cacoa chocolate broken into pieces,1,1,8,1,4,4,1,0,1
3/4 cup unsalted butter plus more for greasing the pan,1,1,10,1,2,3,1,1,1
1/2 cup smooth pear butter,1,1,5,1,2,2,1,1,1
1 1/2 teaspoons pure vanilla extract,1,1,6,1,3,3,0,1,1
1 teaspoon hazelnut extract,1,1,4,1,1,3,0,1,1
6 large eggs,1,1,3,1,1,1,0,0,1
3/4 cup light brown sugar lightly packed,2,1,7,1,2,2,1,1,1
ganache,2,2,1,0,0,1,0,0,0
1/4 pound 60 cacoa chocolate broken into pieces,1,2,8,1,4,4,1,0,1
1/2 cup heavy cream,2,1,4,1,2,2,0,1,1
toppings,2,2,1,0,0,1,0,0,0
1/2 3 1/2 oz/100 g box bahlsen waffeletten dark cookies coarsely chopped,1,2,12,1,8,5,2,0,1
1/4 cup hazelnuts toasted and coarsely chopped,2,1,7,1,2,2,2,1,1
instructions,4,2,1,0,0,1,0,0,0
preheat oven to 350f generously grease a 9 inch springform pan with butter line the bottom with a round piece of parchment paper set aside,2,4,25,1,4,9,2,1,0
add the hazelnut meal cocoa powder sea salt cream of tartar and 1/2 box bahlsen waffeletten cookies to a food processor and pulse until the cookies are completely crumbled set aside,2,2,31,1,2,14,5,0,0
melt the chocolate and butter together in a microwave or double boiler stir in the pear butter vanilla extract and hazelnut extract mix in the hazelnut meal mixture,2,2,28,0,0,13,1,0,0
use a handheld electric mixer to beat the eggs and brown sugar together in a large bowl until they re pale golden light and fluffy and nearly doubled in volume about 10 minutes,2,2,33,1,2,9,4,0,0
stir 1/3 of the fluffy egg mixture into the chocolate mixture once incorporated fold in another 1/3 of the egg mixture until nearly completely incorporated and then fold in the remaining 1/3 of the egg mixture be careful not to over mix or deflate the eggs completely a few streaks of egg in the batter is fine,2,2,57,1,6,14,7,0,0
pour the batter into the prepared springform pan bake until the cake is set and a wooden pick inserted in the center comes out with just a couple crumbs do not bake until a wooden pick comes out clean because the cake will be overcooked about 55 to 60 minutes,2,2,50,1,4,11,10,0,0
straight out of the oven transfer the cake to a wire rack to cool completely to room temperature once cooled cover the cake and transfer it to the fridge to chill for 4 hours or overnight once chilled invert the cake onto a cake platter and peel off the parchment paper,2,2,51,1,1,13,10,0,0
for the ganache melt the chocolate and heavy cream together in a microwave or double boiler just until the chocolate is melted being careful not to overheat and gently stir to combine let the ganache cool a couple minutes and then starting in the center spread it across the top of the inverted cake letting it drip down the sides add the toppings decoratively to the top,2,2,67,0,0,17,12,0,0
chill the cake until the ganache sets about 1 hour before slicing and serving,2,2,14,1,1,5,2,0,0
faith s tips,2,2,3,0,0,3,0,0,0
instead of bahlsen waffeletten dark cookies you can use any chocolate wafer cookies you like,1,2,15,0,0,4,3,0,0
store any leftovers wrapped in the fridge for up to 5 days,2,1,12,1,1,4,1,0,0
nutrition,2,2,1,0,0,1,0,0,0
nutrition facts,2,2,2,0,0,2,0,0,0
chocolate hazelnut cake,2,2,3,0,0,2,1,0,0
amount per serving,2,2,3,0,0,1,1,0,0
calories 375 calories from fat 243,2,2,6,1,6,2,0,0,0
daily value,2,2,2,0,0,1,0,0,0
fat 27g 42,2,2,3,1,4,0,0,0,0
saturated fat 14g 88,2,2,4,1,4,0,1,0,0
cholesterol 94mg 31,2,2,3,1,4,1,0,0,0
sodium 148mg 6,2,2,3,1,4,1,0,0,0
potassium 172mg 5,2,2,3,1,4,1,0,0,0
carbohydrates 34g 11,2,2,3,1,4,1,0,0,0
fiber 3g 13,2,2,3,1,3,0,1,0,0
sugar 28g 31,2,2,3,1,4,1,0,0,0
protein 5g 10,2,2,3,1,3,0,0,0,0
vitamin a 464iu 9,2,2,4,1,4,1,0,0,0
vitamin c 1mg 1,2,2,4,1,2,1,1,0,0
calcium 44mg 4,2,2,3,1,3,1,0,0,0
iron 2mg 11,2,2,3,1,3,1,0,0,0
percent daily values are based on a 2000 calorie diet,2,2,10,1,4,3,2,0,0
keyword chocolate hazelnut cake,2,2,4,0,0,4,0,0,0
tried this recipe let me know how it was,0,2,9,0,0,1,4,0,0
chocolate hazelnut cake recipe pin https //wwwanediblemosaiccom/wp,1,0,7,0,0,5,1,0,0
content/uploads//2014/09/chocolate hazelnut cake recipe pinjpg,2,1,5,1,6,3,1,0,0
this post was first published on an edible mosaic on september 5 2014 i,1,2,14,1,5,4,2,0,0
updated it with more information on september 30 2020,2,1,9,1,6,2,1,0,0
disclosure this post contains amazon affiliate links to products i believe,1,2,11,0,0,5,2,0,0
in which means that even though it doesn t cost you anything extra i will,1,1,15,0,0,3,2,0,0
receive a small amount of money from the sale of these items thank you for,1,1,15,0,0,4,2,1,0
helping to support an edible mosaic,2,1,6,0,0,1,2,0,0
filed under cakes and cupcakes chocolate tagged birthday cake ideas cake,1,2,11,0,0,3,5,1,0
chocolate chocolate hazelnut cake desserts impressive cakes that are easy,1,1,10,0,0,6,1,0,0
to make pear butter recipes,2,1,5,0,0,2,1,0,0
comments,2,2,1,0,0,1,0,0,0
1,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/faa0d89659de83823c03d17cfe6b9cdf s 96 d mm r g amy savory moments says,2,0,12,1,19,8,2,0,0
september 9 2014 at 7 29 pm,2,2,7,1,8,1,0,0,0
this cake looks absolutely fabulous,0,2,5,0,0,1,1,0,0
i bet it is scrumptious we have lots of,1,0,9,0,0,2,3,0,0
family member birthdays in september i ve always thought it was a busy bday,1,1,14,0,0,6,3,0,0
month,0,1,1,0,0,1,0,0,0
reply,2,0,1,0,0,1,0,0,0
2,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/3ec895c07f1d96852a43cfb18775b641 s 96 d mm r g amy thoroughly nourished life says,2,0,13,1,24,7,4,0,0
september 7 2014 at 9 08 pm,2,2,7,1,8,1,0,0,0
a cake worthy of a celebration,0,2,6,0,0,3,0,0,0
i need to find some pear butter because it,1,0,9,0,0,2,2,0,0
sounds like it makes the cake taste divine,0,1,8,0,0,3,1,0,0
reply,2,0,1,0,0,1,0,0,0
3,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/ef98b0441348070f178ef710a3892cb9 s 96 d mm r g meriem culinary couture says,2,0,12,1,25,8,2,0,0
september 6 2014 at 11 14 am,2,2,7,1,9,0,1,0,0
this sounds amazing,0,2,3,0,0,0,1,0,0
reply,2,0,1,0,0,1,0,0,0
4,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/f4711c71b746f2832369c15ca08457fa s 96 d mm r g meagan a zesty bite says,2,0,13,1,25,8,3,0,0
september 5 2014 at 3 25 pm,2,2,7,1,8,1,0,0,0
it s my birthday month and i ll totally pretend that you made this for me,1,2,16,0,0,2,4,0,0
today,0,1,1,0,0,1,0,0,0
reply,2,0,1,0,0,1,0,0,0
5,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/d2580764ff76e7c8c015e4b35ccb4141 s 96 d mm r g vanessa vanessa baked says,2,0,12,1,23,8,3,0,0
september 5 2014 at 7 52 am,2,2,7,1,8,0,1,0,0
your cake does look like a professional one from the bakery looks like a,1,2,14,0,0,2,3,0,0
perfect cake to celebrate with,0,1,5,0,0,1,1,0,0
reply,2,0,1,0,0,1,0,0,0
6,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/8c21cdccf750962e5a853195a880d63a s 96 d mm r g katie healthy seasonal recipes says,2,0,13,1,23,8,2,0,0
september 5 2014 at 7 05 am,2,2,7,1,8,0,1,0,0
beautiful photography and fun creative idea,0,2,6,0,0,3,0,0,0
my daughters birthday is indeed,1,0,5,0,0,1,2,0,0
this month though as far as my extended family goes october has many many,1,1,14,0,0,2,2,0,0
more birthdays i will be remembering this recipe for all the cake baking i,1,1,14,0,0,5,3,0,0
have to do in the next two months happy b day early to you faith,0,1,15,0,0,2,3,0,0
reply,2,0,1,0,0,1,0,0,0
7,0,2,1,1,1,0,0,0,0
https //securegravatarcom/avatar/3bc1c0eb7ab6843f6f919dee85a23813 s 96 d mm r g rosa says,2,0,10,1,21,7,2,0,0
september 5 2014 at 4 29 am,2,2,7,1,8,0,1,0,0
divine,0,2,1,0,0,1,0,0,0
this cake is so tempting,2,0,5,0,0,1,1,0,0
cheers,2,2,1,0,0,1,0,0,0
rosa,2,2,1,0,0,1,0,0,0
reply,2,2,1,0,0,1,0,0,0
leave a reply cancel reply,2,2,5,0,0,3,1,0,0
your email address will not be published required fields are marked,2,2,11,0,0,3,4,0,0
recipe rating recipe rating,1,2,4,0,0,4,0,0,0
comment,2,1,1,0,0,1,0,0,0
name,2,2,1,0,0,1,0,0,0
email,0,2,1,0,0,1,0,0,0
https //wwwanediblemosaiccom/wp content/uploads//2022/04/faith for,1,0,4,1,6,3,0,0,0
homepagejpg hello and welcome to an edible mosaic,0,1,8,0,0,4,0,0,0
this is my recipe,1,0,4,0,0,1,1,0,0
collection of international favorites and updated american classics with an,1,1,10,0,0,3,0,0,0
emphasis on seasonal dishes here you ll find a focus on real foods that,1,1,14,0,0,4,2,0,0
sustain body and mind bring people together and make a house a home,0,1,13,0,0,5,2,0,0
https //wwwanediblemosaiccom/wp content/uploads//2021/07/free recipe,1,0,4,1,6,4,0,0,0
sign upjpg,0,1,2,0,0,2,0,0,0
https //wwwanediblemosaiccom/wp content/uploads//2019/06/12 easy low,1,0,5,1,8,2,1,0,0
carb meals cover 300 widejpg,2,1,5,1,3,3,1,0,0
affiliate disclosure,2,2,2,0,0,2,0,0,0
an edible mosaic is monetized in part though affiliate links and as an amazon,1,2,14,0,0,4,2,0,0
associate i earn from qualifying purchases this means that if you click on an,1,1,14,0,0,3,4,0,0
affiliate link and/or purchase an item after clicking on an affiliate link i,1,1,13,0,0,7,1,0,0
may receive a percentage of the sales price i only recommend products that i,1,1,14,0,0,6,2,0,0
love and use to learn more please read my privacy policy,2,1,11,0,0,5,2,0,0
meet faith,0,2,2,0,0,2,0,0,0
https //wwwanediblemosaiccom/wp content/themes/daily dish,1,0,4,0,0,2,1,0,0
pro/images/faithpng i m faith gorsky the writer cook and photographer,1,1,10,0,0,7,1,0,0
behind an edible mosaic my goal is to inspire you to get in the kitchen and,1,1,16,0,0,3,3,0,0
try something new,0,1,3,0,0,1,1,0,0
feel free to email me with questions or comments,2,0,9,0,0,2,2,0,0
facebook,1,2,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
pinterest,1,1,1,0,0,1,0,0,0
rss,1,1,1,0,0,1,0,0,0
twitter,1,1,1,0,0,1,0,0,0
youtube,2,1,1,0,0,1,0,0,0
an edible mosaic cookbook,0,2,4,0,0,2,0,0,0
https //wwwanediblemosaiccom/wp content/themes/daily dish,1,0,4,0,0,2,1,0,0
pro/images/anediblemosaicpng,2,1,1,0,0,1,0,0,0
affiliate disclosure,2,2,2,0,0,2,0,0,0
an edible mosaic is monetized in part though affiliate links and as an amazon,1,2,14,0,0,4,2,0,0
associate i earn from qualifying purchases this means that if you click on an,1,1,14,0,0,3,4,0,0
affiliate link and/or purchase an item after clicking on an affiliate link i,1,1,13,0,0,7,1,0,0
may receive a percentage of the sales price i only recommend products that i,1,1,14,0,0,6,2,0,0
love and use to learn more please read my privacy policy,2,1,11,0,0,5,2,0,0
home about accessibility privacy policy terms and conditions contact,2,2,9,0,0,6,1,0,0
copyright c 2022 faith gorsky an edible mosaic all rights reserved,0,2,11,1,4,5,2,0,0
https //wwwanediblemosaiccom/wp content/themes/daily dish,1,0,4,0,0,2,1,0,0
