Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
can i make 3 layers,0,2,5,1,1,1,2,0,0
absolutely,0,0,1,0,0,0,0,0,0
in this case i would prepare 3 separate 8 cake pans the cakes,1,0,13,1,2,5,1,0,0
will come out thinner but you will have 3 perfect layers that won t need to,1,1,16,1,1,3,4,0,0
be sliced in half keep in mind the baking time may be different this will,1,1,15,0,0,4,3,1,0
work best if you have a convection oven as the cakes will likely be on,1,1,15,0,0,3,2,0,0
different racks,2,1,2,0,0,1,0,0,0
how do i know when my cake is done baking,0,2,10,0,0,1,5,0,0
take a toothpick and insert it into the middle of each cake i like to test,1,0,16,0,0,4,3,0,0
both in case the heat in the oven is uneven the cakes are done when the,1,1,16,0,0,4,3,0,0
toothpick comes out completely clean,2,1,5,0,0,1,1,0,0
how do i fix broken buttercream,0,2,6,0,0,1,3,0,0
yes that s right buttercream can break,0,0,7,0,0,2,2,0,0
this is often a temperature issue,1,0,6,0,0,2,1,0,0
if your butter is too cold you can let the bowl sit in a warm not hot water,1,1,18,0,0,4,2,0,0
bath and beat with a hand mixer until the ingredients come together if the,1,1,14,0,0,5,1,0,0
butter is too warm let the bowl sit in the freezer for a few minutes and,1,1,16,0,0,5,2,0,0
then try to mix the ingredients again,1,1,7,0,0,1,2,0,0
maybe the entire batch is broken and perfectly room temperature you can try,1,1,13,0,0,3,3,0,0
this pro baker trick scoop some of the broken buttercream from the mixture,1,1,13,0,0,4,1,0,0
and microwave it just until it melts add it back to the bowl and beat until,1,1,16,0,0,2,3,0,0
everything comes together,2,1,3,0,0,1,1,0,0
what can i do with the cake domes,0,2,8,0,0,2,2,0,0
there s no need to waste the cake domes you slice off,0,0,12,0,0,2,4,1,0
you can crumble up the,1,0,5,0,0,0,1,0,0
domes and use them as decoration the crumbled cake can be a beautiful,1,1,13,0,0,3,2,0,0
decoration around the edge of the cake both on the plate and to top the cake,0,1,16,0,0,5,1,0,0
a slice of death by chocolate cake on a plate topped with,1,0,12,0,0,5,1,1,0
ganache data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201500 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
a,1,0,1,0,0,0,0,0,0
slice of death by chocolate cake on a plate topped with,1,1,11,0,0,5,1,1,0
ganache https //messinthekitchencom/wp content/uploads/2021/05/death by,1,1,5,1,6,4,0,0,0
chocolate cake 2jpg,2,1,3,1,1,2,0,0,0
tips for making the perfect chocolate cake,2,2,7,0,0,3,1,0,0
if you re going all out on an ultra chocolatey treat like this go all out and get the best quality cocoa you can find,0,2,25,0,0,4,5,0,0
as the main source of flavor for your cake and buttercream quality cocoa will make a big difference,1,0,18,0,0,7,1,0,0
don t over mix your cake batter just mix until you no longer see flour,0,1,15,0,0,4,1,0,0
this is how you ll get super soft airy cake,1,0,10,0,0,1,4,0,0
make sure the cake has fully cooled down before assembling the buttercream will melt if you rush the process and start layering with warm cake,1,1,25,0,0,4,8,0,0
the ganache will drip best if you let it sit for 10 15 minutes after making it when it s fresh it will be too thin,1,1,26,1,4,2,6,0,0
if you store the cake in the fridge let it sit at room temperature for a good 30 minutes before serving the buttercream and ganache will harden up in the fridge and will lose their silkiness,2,1,36,1,2,9,6,0,0
how to store leftover cake with buttercream,2,2,7,0,0,2,1,0,0
a cake plate with a dome is the best option for storing cake the beautiful,1,2,15,0,0,5,3,0,0
decorations won t be mushed and the cake won t dry out you can store your,1,1,16,0,0,2,5,0,0
cake at room temperature for up to 3 days the cake will also last in the,1,1,16,1,1,5,0,0,0
fridge for about a week,2,1,5,0,0,2,0,0,0
if you don t have a cake plate and dome i suggest keeping the cake in the,1,2,17,0,0,6,4,0,0
fridge place it uncovered in the fridge for 20 30 minutes just until the,1,1,14,1,4,4,1,0,0
outside is hard enough that you can cover the cake with plastic without the,1,1,14,0,0,2,2,0,0
decoration becoming messy take the plastic off before letting the cake warm,1,1,12,0,0,5,3,0,0
up at room temperature to serve,0,1,6,0,0,2,1,0,0
death by chocolate cake with a slice cut from it on a,1,0,12,0,0,5,0,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201500 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
death,1,0,1,0,0,1,0,0,0
by chocolate cake with a slice cut from it on a,1,1,11,0,0,3,0,1,0
plate https //messinthekitchencom/wp content/uploads/2021/05/death by,1,1,5,1,6,4,0,0,0
chocolate cake 3jpg,2,1,3,1,1,2,0,0,0
looking for decadent sweets like this,0,2,6,0,0,1,1,0,0
triple chocolate banana cake,1,0,4,0,0,2,1,0,0
german chocolate cake,1,1,3,0,0,2,0,0,0
pineapple upside down cake,1,1,4,0,0,1,1,0,0
fudgy mocha brownies,1,1,3,0,0,2,0,0,0
skor bars,2,1,2,0,0,2,0,0,0
ss social follow,2,2,3,0,0,1,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20150 20150 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //messinthekitchencom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2021/05/death by chocolate cake feature 360x361jpg,2,1,6,1,12,4,0,0,0
print recipe,2,2,2,0,0,2,0,0,0
467 from 6 votes,2,2,4,1,4,1,0,0,0
death by chocolate cake,2,2,4,0,0,3,0,0,0
i wouldn t mind a death by chocolate cake,0,2,9,0,0,6,1,0,0
ultra moist rich chocolate,1,0,4,0,0,2,0,0,0
cake layered with chocolate buttercream and topped with silky ganache it s,1,1,12,0,0,4,3,0,0
the perfect surprise for the chocolate lover in your life,0,1,10,0,0,4,0,0,0
prep time20 mins,2,0,3,1,2,3,0,0,0
cook time25 mins,2,2,3,1,2,3,0,0,0
total time45 mins,2,2,3,1,2,2,0,0,0
course dessert,2,2,2,0,0,2,0,0,0
cuisine american,2,2,2,0,0,0,0,0,0
keyword cake chocolate chocolate cake death by chocolate cake,2,2,9,0,0,8,0,0,0
servings 8 slices,2,2,3,1,1,2,0,1,0
calories 1181kcal,2,2,2,1,4,1,0,0,0
author nicole beaulieu,2,2,3,0,0,3,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
chocolate cake,2,2,2,0,0,2,0,0,0
2 tsp instant espresso powder,1,2,5,1,1,3,0,1,1
1 cup water hot,1,1,4,1,1,1,0,1,1
2 cups flour all purpose,1,1,5,1,1,2,1,1,1
2 cups granulated sugar,1,1,4,1,1,2,1,1,1
3/4 cups cocoa powder,1,1,4,1,2,3,0,1,1
2 tsp baking powder,1,1,4,1,1,3,0,1,1
1 tsp baking soda,1,1,4,1,1,3,0,1,1
1 tsp salt,1,1,3,1,1,2,0,1,1
1 cup buttermilk,1,1,3,1,1,2,0,1,1
1/2 cup vegetable oil,1,1,4,1,2,2,0,1,1
2 large eggs,1,1,3,1,1,1,0,0,1
1 tbsp vanilla extract,2,1,4,1,1,2,0,1,1
chocolate buttercream,2,2,2,0,0,2,0,0,0
1 1/2 cups butter unsalted room temperature,1,2,7,1,3,3,0,1,1
2 tsp vanilla extract,1,1,4,1,1,2,0,1,1
4 1/2 cups icing sugar,1,1,5,1,3,2,1,1,1
3/4 cup cocoa powder,1,1,4,1,2,3,0,1,1
3 5 tbsp milk,2,1,4,1,2,2,0,1,1
chocolate ganache,2,2,2,0,0,2,0,0,0
1 cup chocolate chips,1,2,4,1,1,2,0,1,1
1 cup whipping cream,2,1,4,1,1,3,0,1,1
us customary metric,2,2,3,0,0,0,0,0,0
instructions,2,2,1,0,0,1,0,0,0
chocolate cake,2,2,2,0,0,2,0,0,0
preheat the oven to 350f prepare two 8 or 9 round cake pans by spraying them lightly with cooking spray and lining them with parchment paper,2,2,26,1,5,8,3,0,0
sift the flour sugar cocoa baking powder baking soda and salt into a mixing bowl and whisk until well combined,2,2,20,0,0,9,4,0,0
whisk the instant espresso powder and hot water in a large mixing bowl then add the buttermilk oil eggs and vanilla mix until well combined add the dry ingredients to the wet ingredients and mix until you no longer see flour,2,2,41,0,0,14,3,0,0
disperse the batter evenly between the two cake pans bake for 25 30 minutes or until a toothpick inserted into the middle of the cakes comes out clean let the cakes cool completely to room temperature,2,2,36,1,4,10,6,0,0
chocolate buttercream,2,2,2,0,0,2,0,0,0
using a stand mixer or hand mixer whip the butter and vanilla until light and fluffy sift the powdered sugar and cocoa to the bowl and starting on low speed beat until just combined,2,2,34,0,0,12,4,0,0
increase the speed to medium high and continue to beat until the cocoa and sugar are well combined add the milk 1 tbsp at a time until you reach your desired consistency,2,2,32,1,1,7,7,1,0
chocolate ganache,2,2,2,0,0,2,0,0,0
add the chocolate chips to a small bowl heat the cream in a small saucepan until it just bubbles around the edges remove from the heat and pour over the chips let it stand for 1 minute then whisk until smooth,2,2,41,1,1,12,6,1,0
notes,2,2,1,0,0,1,0,0,0
you can replace the instant espresso and water in this recipe with 1 cup of brewed coffee,2,2,17,1,1,5,2,1,0
nutritional information is calculated based on this cake being divided into 8,1,2,12,1,1,2,5,0,0
slices,2,1,1,0,0,1,0,1,0
nutritional information is an estimate and may vary depending on the,1,2,11,0,0,2,3,0,0
ingredients you use,2,1,3,0,0,1,1,0,0
how to assemble your cake like mine,2,2,7,0,0,2,1,0,0
1 let the cake cool down fully,0,2,7,1,1,1,2,0,0
this is so important it will melt the buttercream otherwise you can even let the cake cool fully in the fridge to be safe once it has reached room temperature cover it with plastic so that it doesn t dry out if you aren t going to decorate right away,1,0,50,0,0,8,11,0,0
2 remove the cakes from their pans and peel the parchment paper from the bottoms of the cake use a bread or cake knife to slice the dome off the cakes work slowly to make sure the cake stays level,1,1,40,1,1,12,7,1,0
3 you can keep this cake in two layers or four like mine no matter how many layers you end up with make sure to layer it as such place a round of cake with the smooth bottom side down and the sliced side up smooth a level layer of buttercream over the cake,1,1,54,1,1,14,3,1,0
4 if you re making two layers the top layer should be flipped upside down to the smooth uncut side is facing up to make 4 layers layer the inner pieces of cake with buttercream and finish with the bottom smooth round facing up this will ensure your cake is perfectly smooth and level,1,1,54,1,2,12,11,0,0
5 cover the entire cake with a layer of buttercream use a cake spatula or even a butter knife to smooth the buttercream as you see fit,1,1,27,1,1,10,2,0,0
6 if the ganache has hardened a bit you can microwave it for 10 second intervals stirring in between until it is warm not hot pour the ganache over the top of the cake and carefully to the edges just until you get a few drips work around the edge of the cake until you are happy with the drips,1,1,60,1,3,11,9,0,0
7 optional i had some extra buttercream so i added it to a piping bag and added some decoration on top with chocolate chips,2,1,24,1,1,6,3,0,0
did you love this recipe,0,2,5,0,0,1,2,0,0
don t forget to comment and leave a star,1,0,9,0,0,4,2,0,0
rating,0,1,1,0,0,1,0,0,0
nutrition,2,0,1,0,0,1,0,0,0
calories 1181kcal carbohydrates 154g protein 10g fat 64g saturated,1,2,9,1,11,2,1,0,0
fat 42g trans fat 1g cholesterol 183mg sodium 803mg potassium,1,1,10,1,9,4,0,0,0
493mg fiber 6g sugar 118g vitamin a 1627iu vitamin c 1mg,1,1,11,1,12,5,0,0,0
calcium 149mg iron 4mg,2,1,4,1,4,2,0,0,0
love it,0,2,2,0,0,0,1,0,0
share it,0,0,2,0,0,1,0,0,0
62 shares,2,0,2,1,2,1,0,0,0
pinterest34,1,2,1,1,2,1,0,0,0
facebook28,1,1,1,1,2,1,0,0,0
twitter,1,1,1,0,0,1,0,0,0
email,2,1,1,0,0,1,0,0,0
filed under american baking cakes chocolate course cuisine desserts,1,2,9,0,0,5,2,0,0
holiday ingredient plant based recipes type valentine s day tagged with,1,1,11,0,0,6,2,0,0
butter chocolate,2,1,2,0,0,2,0,0,0
previous post creamy roasted tomato soup,2,2,6,0,0,3,1,0,0
next post cucumber pasta salad,2,2,5,0,0,4,0,0,0
reader interactions,2,2,2,0,0,2,0,0,0
comments,2,2,1,0,0,1,0,0,0
1 data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2048 2048 3e 3c/svg 3e,0,2,16,1,26,3,2,0,0
https //securegravatarcom/avatar/983ff772aae2a47660ded424386f25cb s 48 d mm r g sandra,2,0,9,1,22,7,1,0,0
may 21 2021 at 8 31 pm,0,2,7,1,9,1,0,0,0
5,1,0,1,1,1,0,0,0,0
stars data image/gif base64 r0lgoddhaqabapaaap///waaacwaaaaaaqabaeacakqbads,1,1,5,1,3,3,1,0,0
simply amazing,2,1,2,0,0,0,1,0,0
reply,2,2,1,0,0,1,0,0,0
2 data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2048 2048 3e 3c/svg 3e,0,2,16,1,26,3,2,0,0
https //securegravatarcom/avatar/6f6e312ae4e4dff32bd575591f9ac8cc s 48 d mm r g vera,2,0,9,1,19,7,1,0,0
may 21 2021 at 6 30 pm,0,2,7,1,9,1,0,0,0
5,1,0,1,1,1,0,0,0,0
stars data image/gif base64 r0lgoddhaqabapaaap///waaacwaaaaaaqabaeacakqbads,1,1,5,1,3,3,1,0,0
the best,0,1,2,0,0,0,0,0,0
moist and delicious,0,0,3,0,0,1,0,0,0
reply,2,0,1,0,0,1,0,0,0
leave a reply cancel reply,2,2,5,0,0,3,1,0,0
your email address will not be published required fields are marked,2,2,11,0,0,3,4,0,0
recipe rating recipe rating,1,2,4,0,0,4,0,0,0
comment,2,1,1,0,0,1,0,0,0
name,2,2,1,0,0,1,0,0,0
email,2,2,1,0,0,1,0,0,0
website,2,2,1,0,0,1,0,0,0
notify me via e mail if anyone answers my comment,2,2,10,0,0,4,1,0,0
this site uses akismet to reduce spam learn how your comment data is,1,2,13,0,0,4,4,0,0
processed,2,1,1,0,0,0,1,0,0
primary sidebar,2,2,2,0,0,1,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20340 20450 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //messinthekitchencom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2018/02/dsc 6354 min 1 1 340x450jpg,2,1,6,1,18,2,0,0,0
hey there,0,2,2,0,0,1,0,0,0
my name is nicole beaulieu i m the messy home cook behind this,1,0,13,0,0,6,2,0,0
blog while i am by no means a certified expert in the culinary world,1,1,14,0,0,4,2,0,0
cooking and creating in the kitchen is a big part of my life i have been,1,1,16,0,0,5,4,0,0
learning through trial error and success since childhood to build my,2,1,11,0,0,4,2,0,0
read more,2,2,2,0,0,0,1,0,0
popular recipes,2,2,2,0,0,1,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20360 20450 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //messinthekitchencom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2021/07/jalapeno poppers 4 360x450jpg,2,1,4,1,13,2,0,0,0
baked jalape o poppers,2,2,4,0,0,3,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20360 20450 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //messinthekitchencom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2021/03/flan 1 360x450jpg,2,1,3,1,13,1,0,0,0
homemade flan,2,2,2,0,0,2,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20360 20450 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //messinthekitchencom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2021/05/classic pork schnitzel 4 360x450jpg,2,1,5,1,13,1,1,0,0
classic pork schnitzel,2,2,3,0,0,2,0,0,0
copyright c 2022 mess in the kitchen on the foodie pro theme,2,2,12,1,4,5,0,0,0
62 shares,2,2,2,1,2,1,0,0,0
28,1,2,1,1,2,0,0,0,0
