Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
filled cake ring with yogurt mousse https //prettysweetblogcom/wp content/uploads/2020/07/assembled blueberry yogurt mousse cake 1024x1024jpg finish the assembling by smoothing the top of the mousse,2,0,24,1,14,8,6,0,0
place the other sponge on top of the mousse and repeat the process make sure,1,2,15,0,0,6,2,0,0
to smooth out the top of the mousse,2,1,8,0,0,2,1,0,0
now put the assembled blueberry mousse cake in the fridge for 8 hours or,1,2,14,1,1,4,2,0,0
overnight to set,2,1,3,0,0,0,1,0,0
when it s ready remove it from the cake tin and decorate,0,2,12,0,0,3,2,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,0,15,1,28,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/blueberry yogurt mousse cake 17 683x1024jpg,2,1,6,1,15,1,2,0,0
5 decorating the blueberry mousse cake,2,2,6,1,1,2,2,0,0
there are many different ways to decorate this cake as it s like a white clean,1,2,16,0,0,3,3,0,0
canvas,0,1,1,0,0,1,0,0,0
here i show you two versions,2,0,6,0,0,1,2,0,0
the first one is with edible flowers like pansies and daisies with wild blueberries meringue sticks and callebaut white chocolate crispies in a circle on top there is some whipped cream underneath to give the decorations some hight,1,2,38,0,0,14,4,0,0
i love how it looks but for flavor purposes i prefer the other one where i,1,1,16,0,0,4,4,0,0
put a lot more blueberries and that went really great with the whole cake,1,1,14,0,0,3,2,0,0
i am a big believer that the dessert decorations should also serve a function,1,1,14,0,0,4,2,0,0
and not only be used to look pretty,2,1,8,0,0,0,3,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,2,15,1,28,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/blueberry yogurt mousse cake 5 683x1024jpg,2,1,6,1,14,1,2,0,0
the second one is made with a white chocolate drip whipped cream and lots of american blueberries that add another wonderful element to the mousse cake i also added some edible flowers in season like lavender flowers and chicory,2,2,39,0,0,14,5,0,0
which one do you prefer,0,2,5,0,0,0,2,0,0
if you make this blueberry cake i d love to see what,1,0,12,0,0,2,4,0,0
decorations you come up with,0,1,5,0,0,1,1,0,0
a blueberry yogurt mousse cake with white chocolate drip and blueberries on,1,0,12,0,0,6,1,0,0
top data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,1,16,1,28,3,2,0,0
a,1,0,1,0,0,0,0,0,0
blueberry yogurt mousse cake with white chocolate drip and blueberries on,1,1,11,0,0,5,1,0,0
top https //prettysweetblogcom/wp content/uploads/2020/07/blueberry yogurt,1,1,5,1,6,4,0,0,0
mousse cake 125 683x1024jpg,2,1,4,1,10,1,1,0,0
my third option would be piling up a lot american bluebberies on top and,1,2,14,0,0,4,2,0,0
covering them with clear gel for topping the fruit on the cakes that way they,1,1,15,0,0,4,2,0,0
stay fresh longer and get a lovely shiny finish i would of course add some,1,1,15,0,0,4,2,0,0
fresh edible flowers also cuz they are adorable,0,1,8,0,0,1,2,0,0
can this mousse cake be frozen,0,0,6,0,0,1,2,0,0
yes if you wish to freeze this cake for up to 3 months place it in the,1,0,17,1,1,2,3,0,0
freezer right after assembling,1,1,4,0,0,1,1,0,0
take it out of the freezer a day before serving and place it in the fridge to,1,1,17,0,0,4,2,0,0
thaw overnight remove the cake ring the next day and decorate it if it s,1,1,15,0,0,3,4,0,0
still frozen leave it at room temperature for some time,2,1,10,0,0,3,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,2,15,1,28,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/blueberry yogurt mousse cake 10 683x1024jpg,2,1,6,1,15,1,2,0,0
does a mousse cake have to be refrigerated,0,2,8,0,0,2,4,0,0
yes mousse cakes are usually made with gelatin that needs time to set,1,0,13,0,0,4,4,0,0
which is done with time and cold temperature also they are usually made with,1,1,14,0,0,2,4,0,0
eggs that need to stay in the fridge to stay safe,1,1,11,0,0,2,3,0,0
this cake has no eggs in the mousse but it still has to be refrigerated,1,1,15,0,0,3,4,0,0
overnight and be kept in the fridge to stay safe and fresh,2,1,12,0,0,2,3,0,0
how long can a mousse cake stay out of the fridge,0,2,11,0,0,3,0,0,0
i d recommend having a mousse cake outside of the fridge for as little as,1,0,15,0,0,3,3,0,0
possible depends on the ingredients the structure of the cake and outside,1,1,12,0,0,3,1,0,0
temperature but i d suggest having it outside no more than 3 4 hours,2,1,14,1,2,3,2,0,0
this one can stay in the fridge for up to 5 days,2,2,12,1,1,2,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,2,15,1,28,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/2 683x1024jpg,2,1,2,1,14,1,0,0,0
adaptations for the blueberry greek yogurt mousse cake,2,2,8,0,0,4,1,0,0
this mousse cake is not really suitable to be mirror glazed because the mousse is not liquid enough to fill the sides of the cake very nice and that would show underneath the glaze you would have to make the mousse more liquid but that would also change the consistency of it,1,2,52,0,0,7,9,0,0
you can replace some of the greek yogurt with cream cheese,1,1,11,0,0,3,1,0,0
use american blueberries instead of wild blueberries in the blueberry sauce see notes in the recipe card,1,1,17,0,0,7,1,0,0
make lavender sugar and use it in the blueberry gelee to add lavender flavor to the dessert find out how to make it in this post,1,1,26,0,0,7,5,0,0
this cake is made in an 18 cm 7 inch cake ring it s a smaller size cake and serves about 10 people you can check this useful guide from joy of baking if you wish to make a bigger mousse cake,2,1,42,1,5,10,9,1,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20683 201024 3e 3c/svg 3e,0,2,15,1,28,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/blueberry yogurt mousse cake 14 683x1024jpg,2,1,6,1,15,1,2,0,0
i really hope you try this light and fresh blueberry greek yogurt mousse cake,1,2,14,0,0,4,3,0,0
that is easy to make and is also very light in calories,0,1,12,0,0,1,3,0,0
check some other delicious summer dessert recipes,2,0,7,0,0,3,1,0,0
strawberry filled cupcakes with white chocolate mascarpone frosting,1,2,8,0,0,5,1,1,0
chocolate raspberry cupcakes with cream cheese frosting,1,1,7,0,0,5,1,1,0
eton mess,1,1,2,0,0,2,0,0,0
poppy seed lemon and tarragon dessert,1,1,6,0,0,4,0,0,0
mojito cupcakes,1,1,2,0,0,2,0,1,0
meringue roulade with strawberries rhubarb and mascarpone,1,1,7,0,0,5,0,0,0
floating island,2,1,2,0,0,1,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20150 20150 3e 3c/svg 3e,0,2,15,1,27,3,2,0,0
https //prettysweetblogcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2020/07/blueberry yogurt mousse cake 8 1 150x150jpg,2,1,7,1,14,1,2,0,0
print recipe,2,2,2,0,0,2,0,0,0
5 from 5 votes,2,2,4,1,2,1,0,0,0
blueberry yogurt mousse cake,2,2,4,0,0,1,2,0,0
very fresh fruity cake with greek yogurt mousse blueberry gelee and an,1,2,12,0,0,6,0,0,0
almond lemon sponge perfect for summer and picnics and it is low in,1,1,13,0,0,6,1,0,0
calories,0,1,1,0,0,1,0,0,0
prep time40 mins,2,0,3,1,2,3,0,0,0
cook time20 mins,2,2,3,1,2,3,0,0,0
chilling time8 hrs,2,2,3,1,1,2,1,0,0
total time9 hrs,2,2,3,1,1,2,0,0,0
course dessert,2,2,2,0,0,2,0,0,0
cuisine european,2,2,2,0,0,0,0,0,0
keyword almonds blueberry blueberry cupcakes greek yogurt lemon curd,1,2,9,0,0,6,1,1,0
mascarpone mousse sponge,2,1,3,0,0,3,0,0,0
servings 10 servings,2,2,3,1,2,2,0,0,0
calories 275kcal,2,2,2,1,3,1,0,0,0
author dea kepic,2,2,3,0,0,3,0,0,0
metric us customary,2,2,3,0,0,0,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
almond sponge cake,2,2,3,0,0,3,0,0,0
2 eggs,1,2,2,1,1,1,0,0,1
50 g sugar,1,1,3,1,2,2,0,0,1
1/2 tsp vanilla extract,1,1,4,1,2,2,0,1,1
lemon zest of 1/2 a lemon,1,1,6,1,2,2,0,0,1
50 g flour,1,1,3,1,2,1,1,0,1
20 g almond flour,2,1,4,1,2,2,0,0,1
blueberry gelee,2,2,2,0,0,2,0,0,0
400 g wild blueberries,1,2,4,1,3,1,0,0,1
50 g sugar,1,1,3,1,2,2,0,0,1
1 1/2 sheet gelatin or 3 g powdered gelatin,1,1,9,1,4,4,1,0,1
1/2 tbsp lemon juice,2,1,4,1,2,3,0,1,1
greek yogurt mousse,2,2,3,0,0,2,0,0,0
450 g greek yogurt,1,2,4,1,3,1,0,0,1
50 g sugar,1,1,3,1,2,2,0,0,1
2 tbsp elderflower syrup or sugar,1,1,6,1,1,4,0,1,1
9 g gelatin or 4 1/2 sheets,1,1,7,1,4,2,0,0,1
350 g heavy cream,2,1,4,1,3,1,0,0,1
metric us customary,2,2,3,0,0,0,0,0,0
instructions,2,2,1,0,0,1,0,0,0
almond sponge cake,2,2,3,0,0,3,0,0,0
preheat the oven to 200 c 390 degrees f and line a 40 x 30 cm 16 x 12 inches baking sheet with parchment paper,2,2,25,1,14,11,1,1,0
beat the egg whites with an electric mixer on medium speed until frothy then start adding the sugar tablespoon by tablespoon mix for about 3 minutes or until stiff peaks form,2,2,31,1,1,12,3,1,0
add the egg yolks and vanilla extract mix them in just until combined,2,2,13,0,0,3,3,0,0
mix together the flour almond flour lemon zest add to the eggs and gently fold in with a spatula,2,2,19,0,0,8,1,0,0
pipe the batter onto the baking sheet in two 18 cm 7 inch circles and even it out as much as possible,2,2,22,1,3,5,0,1,0
bake the sponges for about 6 7 minutes or until they are a lightly golden color and spring back when you press on it,2,2,24,1,2,4,3,0,0
leave the sponges to cool then cut out two 17 cm 6 inch circles set aside,2,2,16,1,3,3,4,1,0
blueberry gelee,2,2,2,0,0,2,0,0,0
prepare the gelatin according to the packaging instructions mine required soaking it in cold water for 5 minutes,2,2,18,1,1,5,5,0,0
put 290 g of blueberries reserving the rest for later and sugar in a pot boil on medium heat for about 10 minutes until they are reduced by half,2,2,29,1,5,10,4,1,0
remove from heat and add the lemon juice and gelatin mix everything with an immersion blender until smooth,2,2,18,0,0,7,1,0,0
now add the remaining blueberries and stir them into the blueberry gelee leave to cool to room temperature,2,2,18,0,0,5,5,0,0
distribute the blueberry gelee on the sponges half on each put them in the freezer meanwhile make the yogurt mousse,2,2,20,0,0,7,3,0,0
greek yogurt mousse,2,2,3,0,0,2,0,0,0
prepare the gelation according to the packaging instructions,2,2,8,0,0,3,2,0,0
mix the sugar and elderflower cordial if using with greek yogurt,2,2,11,0,0,2,3,0,0
beat the cream to soft peaks just slightly holding its shape,2,2,11,0,0,4,1,0,0
melt the prepared gelatin with two tablespoons of the greek yogurt don t boil,2,2,14,0,0,6,1,1,0
mix the melted gelatin into the greek yogurt then add the whipped cream and fold it in with a spatula,2,2,20,0,0,4,3,0,0
put the yogurt mousse into a piping bag,2,2,8,0,0,4,1,0,0
assemble,2,2,1,0,0,0,0,0,0
place one sponge gelee side up into your 18 cm 7 inch cake ring or springform pan lined with acetate foil for a nicer finish,2,2,25,1,3,10,2,1,0
pipe half of the mousse all around and over the sponge smooth it out with an offset spatula and push some yogurt mousse higher up on the sides to minimize the air pockets,2,2,33,0,0,9,4,0,0
place the second sponge on top gelee side up,2,2,9,0,0,4,0,0,0
pipe the other half of the mousse around and on top of the sponge smooth with an offset spatula,2,2,19,0,0,7,0,0,0
place the cake into the fridge overnight or for 8 hours,2,2,11,1,1,4,1,0,0
for decoration i piped some whipped cream around the top and placed some blueberries and fresh edible flowers on top i recommend decorating with lots of fresh blueberries wild or american for more flavor brush the blueberries with clear cake gel to get them shiny and keep them fresh longer,2,2,50,0,0,13,8,0,0
notes,2,2,1,0,0,1,0,0,0
if you want to go really safe about not having any purple spots on the outside of the cake first freeze the blueberry gelee on the sponge about 3 hours that will prevent it from weeping into the yogurt mousse,1,2,40,1,1,9,6,0,0
there are many ways to decorate this cake but i urge you to put lots of fresh blueberries on top which really puts the cake to another level,1,1,28,0,0,8,4,0,0
in both the mousse and glee you can use either powdered or sheet gelatin,1,1,14,0,0,4,2,0,0
be sure to use a really good quality greek yogurt that you like i used fage and it s the best also more compact than other more watery greek yogurts,1,1,30,0,0,6,5,0,0
i suggest not replacing the blueberries for the gelee sauce with american blueberries which are bigger you can however replace the whole blueberries that go into the gelee with american blueberries you will have to adapt the amount as they are bigger,1,1,42,0,0,9,8,0,0
the cake can keep for 5 days in the fridge,1,1,10,1,1,3,1,0,0
if you intend to freeze it place it in the freezer right after assembling it,2,1,15,0,0,1,4,0,0
tried this recipe mention freakyblond or tag prettysweetblog,0,2,8,0,0,4,1,0,0
related posts,2,0,2,0,0,1,0,0,0
coconut tapioca pudding with passion sauce,2,2,6,0,0,4,1,0,0
meringue roulade with strawberry rhubarb and mascarpone,2,2,7,0,0,4,0,0,0
strawberry filled cupcakes with white chocolate frosting,2,2,7,0,0,4,1,1,0
new year champagne cake with pomegranate and ruby chocolate,2,2,9,0,0,6,0,0,0
13k shares,2,2,2,1,2,1,0,0,0
pin,1,2,1,0,0,1,0,0,0
share,1,1,1,0,0,1,0,0,0
yummly,1,1,1,0,0,0,0,0,0
tweet,2,1,1,0,0,1,0,0,0
filed under cakes summer tagged with blueberry cake greek yogurt lemon,2,2,11,0,0,4,3,0,0
previous post strawberry filled cupcakes with white chocolate frosting,2,2,9,0,0,5,1,1,0
next post ruby chocolate chip cookies,2,2,6,0,0,5,0,0,0
reader interactions,2,2,2,0,0,2,0,0,0
comments,2,2,1,0,0,1,0,0,0
1 data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2048 2048 3e 3c/svg 3e,0,2,16,1,26,3,2,0,0
