Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
working on this hot chocolate brownie recipe but it is just as delicious,2,1,13,0,0,3,2,0,0
if you like moist fudgy brownies this is your recipe when you bite into,1,2,14,0,0,2,3,0,0
this treat you first feel the smooth rich texture and then taste the sweet,1,1,14,0,0,3,2,0,0
chocolate flavor topped with mini marshmallows these brownies will surely,1,1,10,0,0,5,1,0,0
put you in the mood for winter,0,1,7,0,0,3,0,0,0
brownies with mini mallows cut into squares on baking sheet bowl of,1,0,12,0,0,6,2,0,0
chocolate chips and mug of hot,1,1,6,0,0,3,0,0,0
cocoa https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies 112019 707x1024jpg,2,1,5,1,19,2,0,0,0
overview how to make hot chocolate brownies,2,2,7,0,0,2,2,0,0
so what s the difference between hot chocolate brownies and regular brownies,0,2,12,0,0,4,1,0,0
well obviously there are the marshmallows but then there s also the increase,1,0,13,0,0,2,2,0,0
of cocoa powder and use of melted chocolate you really have to get the cocoa,1,1,15,0,0,5,2,0,0
flavor in there to mimic the wintry drink,2,1,8,0,0,3,1,0,0
to make hot chocolate brownies you ll need flour sugar butter eggs and,1,2,13,0,0,5,3,0,0
vanilla in addition to the cocoa powder chocolate and mini marshmallows melt,1,1,12,0,0,7,1,0,0
the chocolate and stir in the cocoa powder first so it has time to cool,1,1,15,0,0,5,2,0,0
slightly beat the eggs sugar and vanilla in a large bowl then whisk in the,1,1,15,0,0,3,1,0,0
melted chocolate finish off the batter with flour a bit of salt and,1,1,13,0,0,6,1,0,0
marshmallows folded in then top it off with more mini marshmallows on top,0,1,13,0,0,4,2,0,0
photo collage demonstrating how to make hot chocolate brownies in a mixing,1,0,12,0,0,5,2,0,0
bowl https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies recipe stepsjpg,2,1,5,1,6,3,1,0,0
how to melt chocolate,2,2,4,0,0,1,1,0,0
there are two ways to melt chocolate in a makeshift double boiler or in,1,2,14,0,0,4,2,0,0
the microwave i prefer the makeshift double boiler because i have more,1,1,12,0,0,5,2,0,0
control over how evenly the chocolate melts fill a medium sauce pan with,1,1,13,0,0,6,1,1,0
about a cup of water and bring to a simmer place a larger heat safe glass,1,1,16,0,0,5,1,1,0
bowl on top of the pan so it doesn t submerge into the water put chocolate,1,1,16,0,0,6,2,0,0
chips and butter in the glass bowl and allow them both to melt stir,1,1,14,0,0,5,2,0,0
occasionally and once smooth remove from heat,2,1,7,0,0,1,1,0,0
alternatively you can melt the chocolate and butter in the microwave place,1,2,12,0,0,4,1,0,0
both ingredients in a microwave safe glass bowl heat for 1 minute at 50,1,1,14,1,3,6,0,0,0
power level stir and repeat in 30 second intervals at 50 power level until,1,1,14,1,4,7,0,0,0
chocolate is melted never add water to melted chocolate as it will seize up,2,1,14,0,0,3,5,0,0
more tips for melting chocolate,0,2,5,0,0,2,1,0,0
hand sprinkling mini marshmallow bits on to hot chocolate brownies in 8x8,1,0,12,1,2,5,1,0,0
pan https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies recipe,1,1,4,1,6,2,1,0,0
steps 112019 10 770x1024jpg,2,1,4,1,15,1,0,0,0
can you make brownies with hot chocolate mix,2,2,8,0,0,3,1,0,0
yes technically you can make brownies using hot chocolate mix however hot,1,2,12,0,0,3,2,0,0
chocolate or hot cocoa mix contains added sugar and sometimes artificial,1,1,11,0,0,4,2,0,0
flavors and preservatives to keep this recipe more wholesome i chose to use,1,1,13,0,0,4,3,0,0
unsweetened cocoa powder instead if you do choose to use hot chocolate mix,1,1,13,0,0,4,3,0,0
decrease the amount of sugar by 1/4 cup for this recipe,2,1,11,1,2,4,1,1,0
in my opinion unsweetened cocoa powder provides more of that cocoa taste hot,1,2,13,0,0,4,2,0,0
chocolate is known for this is essential in these brownies since they are,1,1,13,0,0,2,4,0,0
going in the oven,0,1,4,0,0,1,1,0,0
it s also nice to have control in how much sugar is going,1,0,13,0,0,2,4,0,0
in to your brownies,0,1,4,0,0,1,0,0,0
hot chocolate brownie with a bite on parchment,1,0,8,0,0,4,0,0,0
paper https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies 112019 5 770x1024jpg,2,1,6,1,20,2,0,0,0
more hot chocolate/hot cocoa recipes,2,2,5,0,0,2,0,0,0
hot chocolate is an essential beverage during the cold winter months my,1,2,12,0,0,4,1,0,0
favorite way to make the wintery drink is with hot chocolate bombs if you,1,1,14,0,0,5,2,0,0
like baking sweets that remind you of the wintry drink then you have to try,1,1,15,0,0,2,5,0,0
my hot cocoa cookies they are rich chocolate cookies topped with a,1,1,12,0,0,4,2,0,0
marshmallow and dusted with cocoa another fun recipe are these hot cocoa,1,1,12,0,0,5,2,0,0
cupcakes topped with marshmallow frosting and a dusting of cocoa,0,1,10,0,0,4,1,1,0
hot chocolate brownies with mini marshmallows and a pink mug of hot,1,0,12,0,0,5,0,0,0
cocoa https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies 112019 2 770x1024jpg,2,1,6,1,20,2,0,0,0
hot chocolate brownies are a must for the holiday season and snow days i d,1,2,15,0,0,5,3,0,0
love to see how your turned out,0,1,7,0,0,1,2,0,0
if you try one of my recipes be sure to tag,1,0,11,0,0,1,3,0,0
ifyougiveablondeakitchen on social media,0,1,4,0,0,2,0,0,0
hot chocolate brownies with mini marshmallows on baking,1,0,8,0,0,5,0,0,0
pan https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/11/hot chocolate brownies 112019 4 282x282jpg,2,1,6,1,19,2,0,0,0
hot chocolate brownies,2,2,3,0,0,2,0,0,0
yield 16 brownies,2,2,3,1,2,2,0,0,0
prep time 10 mins,2,2,4,1,2,2,0,0,0
cook time 35 mins,2,2,4,1,2,3,0,0,0
total time 50 mins,2,2,4,1,2,2,0,0,0
hot chocolate brownies are made with melted chocolate cocoa powder and mini,1,2,12,0,0,6,2,0,0
marshmallows to replicate the wintery drink,2,1,6,0,0,3,1,0,0
484 6 ratings,2,2,3,1,4,1,0,0,0
print recipe rate recipe pin recipe,2,2,6,0,0,6,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
1 cup plus 2 tablespoons 7 oz or 200 g semisweet chocolate chips,1,2,13,1,6,6,0,1,1
cup 113 g or 1 stick unsalted butter cut into cubes,1,1,11,1,4,6,1,1,1
cup unsweetened cocoa powder,1,1,4,0,0,3,1,1,1
3 large eggs room temperature,1,1,5,1,1,3,0,0,1
1 cups 250 g granulated sugar,1,1,6,1,4,3,1,1,1
2 teaspoons pure vanilla extract,1,1,5,1,1,3,0,1,1
teaspoon salt,1,1,2,0,0,2,0,1,1
1 cup 125 g all purpose flour,1,1,7,1,4,3,1,1,1
cup plus 2 tablespoons mini marshmallows bits,1,1,7,1,1,3,2,1,1
extra cocoa for dusting optional,2,1,5,0,0,1,1,0,1
instructions,2,2,1,0,0,1,0,0,0
preheat oven to 350 f line an 8 8 baking pan with parchment paper and spray nonstick cooking spray set aside,2,2,21,1,5,9,1,0,0
in a makeshift double boiler melt semisweet chocolate and butter stirring often1 once melted whisk in cocoa powder and set aside to cool slightly,2,2,24,1,1,7,5,0,0
in a large bowl whisk together eggs sugar and vanilla until well combined and light in color about 60 seconds whisk in the warm chocolate mixture until well incorporated about 30 seconds finally whisk in the flour and salt just until combined,2,2,42,1,4,11,5,0,0
using a silicone spatula or rubber spoon gently stir in 1/2 cup of the mini marshmallow bits pour mixture into prepared pan and spread evenly with spatula sprinkle additional 2 tablespoons marshmallows on top,2,2,34,1,3,12,5,1,0
bake at 350 f for 30 minutes or until the top is shiny and the center is still dense brownies will continue to bake once removed from oven,2,2,28,1,5,6,5,0,0
remove from oven and allow brownies to cool for 2 hours once cooled dust with cocoa if desired and cut into squares enjoy,0,2,23,1,1,5,7,0,0
notes,2,0,1,0,0,1,0,0,0
melting chocolate,2,2,2,0,0,1,1,0,0
makeshift double boiler method place a heat safe bowl over a pot of simmering water melt butter and chocolate in the bowl stirring occasionally remove from heat once melted see how to video here,1,2,34,0,0,13,6,0,0
microwave method place chocolate chips and butter in a microwave safe bowl heat for 60 seconds at 50 power level stir and repeat in 30 second intervals at 50 power level until chocolate is melted,2,1,35,1,8,16,3,0,0
storing hot chocolate brownies,2,2,4,0,0,2,1,0,0
hot chocolate brownies may be kept in an airtight container at room temperature for up to 5 days they may also be wrapped up tightly in plastic wrap and stored in the freezer for up to a month if freezing the brownies do not cut them until you are serving them defrost in the refrigerator before bringing to room temperature,2,2,60,1,1,13,11,0,0
recommended tools,2,2,2,0,0,1,0,0,0
kitchen scale,1,2,2,0,0,1,1,0,0
double boiler,1,1,2,0,0,1,0,0,0
mixing bowls,1,1,2,0,0,1,1,0,0
whisk,1,1,1,0,0,1,0,0,0
8 8 baking pan,2,1,4,1,2,2,0,0,0
high altitude adjustment,2,2,3,0,0,2,0,0,0
this recipe has been tested and written at sea level it has also been tested at high altitude denver co decrease sugar by 2 tablespoons and add 2 teaspoons of water when eggs are mixed in,2,2,36,1,2,10,10,1,0
serving 1brownie calories 219kcal carbohydrates 32g protein 3g fat,1,2,9,1,7,3,1,0,0
10g saturated fat 6g cholesterol 47mg sodium 88mg potassium 110mg,1,1,10,1,10,3,1,0,0
fiber 1g sugar 21g vitamin a 228iu calcium 17mg iron 1mg,2,1,11,1,9,4,0,0,0
author haley d williams,2,2,4,0,0,4,0,0,0
course dessert,2,2,2,0,0,2,0,0,0
cuisine american,2,2,2,0,0,0,0,0,0
share this,2,2,2,0,0,1,0,0,0
brownies bars christmas winter,2,2,4,0,0,2,2,0,0
11 comments // leave a comment or review,2,2,8,1,2,3,1,0,0
previous post coconut apricot balls,2,2,5,0,0,4,0,0,0
next post cranberry orange scones,0,2,5,0,0,4,0,0,0
data image/gif base64 r0lgodlhnga3apmjamfhx6kiopycno7u7rm5ufdw8obm5rs0tm7ozv///waaaaaaaaaaaaaaaaaaaaaaach/c05fvfndqvbfmi4waweaaaah/hpdcmvhdgvkihdpdgggywphegxvywquaw5mbwah qqjcgajacwaaaaanga3aaaewddjsau9oovnu/9gki5kaz6lcqjcyaanws4capmgtb93uoqsqy8epa1bxdnx8wmkl51ckxcceiidjexnww4cuuxfhc0awidrvucwnwdpyteensqbdj1otwux3ixxiav1mwuxadhrbidqjo qkzktljwwhg cjpkagdwpnpovhsyppaezp6z6wn2grmajkjyxtba3ulm6u5o0iagih6g/gsoqexz3ssjlicnushuyv8g8kb65z7nh26zz0d/a1unheqah qqjcgajacwhaayalqavaaaesjdjswsdragyrp/gnwra2yvoomwlrqhw2lzxbc2lruts 62aqlv8bgolgpwwuj4edheceaclbmgneb59c2r2snnmanqy7fz8qz5uetwibgndlevws33molophwwr0mbhyahiimkiyhvcywjjpfejg8uzg2mmjsbkjuwg5cgvpkqkwgppqqrrk2ur7a7pxyzdnc0lgnqv5syu2u/xbdxo413gbwxhsmqxa29z8hnuazmmbeaifkecqoacqasbwahac8algaablawyumrbseay7v/eiamg2ievdaoaguqqyt3ijnflvji/dkqpmfj10smycphpyby3yar2wcz6ewjikr1ylpgntpo10tsfaifoqwajatv8lh8tq/bfyfrwxcncrehgwbyblxjtinweyalwhwgkfwpkyh2jvchcwv1hyz8frqif6awbot7pkmqq6ytyyjwm14ris6vwvdfwriopluzujy3illcsk6gxardq7/nua3mq8oueqah qqjcgajacwhaacalgauaaaerjdjsasfiqdlu/8jjowbaj5tno5oc6qrk3miod uwoj83 k crbue xwxsmhxuoxa69vk/ckspwzpgno4wa/4lb4tc6bz gbgtqqzrdhwvn9na lxmozz4/t 1pld3veywvzabufdwqfiy qkzjpbymhbpiifahwgj0gfqkyp3u4lx0hhno3ovmwqzotah6bn6d8qbrvn6gjizp4nf ffaanl2c1klcpzl lmbs4eqah qqjcgajacwhaacalqawaaaestdjsasfiqdlu/ yig5favazkj6smapt3iwjbfchee 8l/eth0gl0o1oxc9r1vsglmrnmzpugw/i6ywjxxkb4lb4tc6bz g0s5j zdtejppsdkadb/sbrf q/4cbgooehrqdbcmdjxw3a06lm3e9iveehny8utadmtubc1twljuxpn4dbgcibwycbzbacjsir5uebuagoakuaqugb3 8oxtef8clf7ugvmqzlokqrm4xeqah qqjcgajacwhaacalqavaaaerjdjsasfiqdlu/ yig5favazkj6smapt3iwjbfchee 8l/eth0gl0o1oxc9r1vsglmrnmzpugw/i6ywjxxkb4lb4tc6bz g0s5j zdtejppsdkadb/sbrf q/4cbgomlbgcibwaccffjfwanioo8fbwhkqeucr2rmdt2hj1znqawl42zr5sckjgtqhpvqxydbigdyia3hqnouic2uqsbncsrgcgzagw ggxbbau3eqah qqjcgajacwfaacalwauaaaertdjsauviarwu/9djowcaj6uno5oa6qrk4erum74jn5573u7h0bda9akmxhpvqv8ycwq1ombmps2hxz5cqq9wrb4tc6bzz3dyxqwoglnxltiak7c5 daljjkj3wxzlobuwvte3z zlt1fhimrenxcxzqbjcvmpucnz6wbjiea1mdwpigou0epltsffvnr3axnamkrucgbawngycfqgqfny5gna6evsqynsnoqdmrach5baukaakalayabwauac4aaasymmljq00gbhc7/1cmjbxonpm2jmglqqsrh6tqzpvxjifxitfcbfejcwwg4sp3bh52ssghwqtwojehjnxbcnhbgaeqnapfxk4yyjxrrbziexgc6xjtun7p7/v/gcydbhibhgnha4ystorfbitonlilyzsgyy5vkvufiysybxifjgqfokipqqusra6btnuxp5t1knbxrxphl7p1vlqruc63jro2oq cg6/frccs0kvorccueqa7,2,0,38,1,260,26,4,0,0
stay in touch get new recipes via email,2,2,8,0,0,3,1,0,0
subscribe,2,2,1,0,0,1,0,0,0
follow me,2,2,2,0,0,0,1,0,0
search recipes,2,2,2,0,0,2,0,0,0
reader favorites,0,2,2,0,0,2,0,0,0
coconut cupcakes garnished with toasted coconut with a bite taken out of,1,0,12,0,0,4,2,1,0
cupcake https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,1,0
content/uploads/2022/03/coconut cupcakes coconut frosting 255x345jpg,2,1,5,1,12,2,2,1,0
coconut cupcakes,0,2,2,0,0,2,0,1,0
hot cross buns with orange zest in a glass baking,1,0,10,0,0,6,0,0,0
dish https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,2,0,0,0
content/uploads/2021/03/hot cross buns 255x345jpg,2,1,4,1,12,1,1,0,0
hot cross buns,0,2,3,0,0,2,0,0,0
cake server taking slice of three layer carrot cake out of round,1,0,12,0,0,6,2,1,0
cake https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2020/10/homemade carrot cake recipe 2 255x345jpg,2,1,6,1,13,2,1,0,0
homemade carrot cake recipe,0,2,4,0,0,3,1,0,0
stack of mini egg easter blondies with pastel cadbury mini,1,0,10,0,0,7,0,0,0
eggs https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,2,1,0,0
content/uploads/2018/03/mini egg easter blondies recipe 255x345jpg,2,1,6,1,12,4,1,0,0
mini egg easter blondies,2,2,4,0,0,4,0,0,0
see more reader favorites,2,2,4,0,0,2,1,0,0
stay in touch get new recipes via email,2,2,8,0,0,3,1,0,0
subscribe,2,2,1,0,0,1,0,0,0
back to top,1,2,3,0,0,0,1,0,0
home,1,1,1,0,0,1,0,0,0
about,1,1,1,0,0,0,0,0,0
contact,1,1,1,0,0,1,0,0,0
work with haley,1,1,3,0,0,2,0,0,0
services,1,1,1,0,0,1,0,0,0
accessibility,1,1,1,0,0,1,0,0,0
privacy,2,1,1,0,0,1,0,0,0
