Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
2 in a large bowlsift together the flour baking powder and salt set,1,2,13,1,1,5,1,0,0
aside,2,1,1,0,0,0,0,0,0
3 using an electric mixer or in the bowl of a stand mixer fitted with the,1,2,16,1,1,4,2,0,0
paddle attachment beat the butter redpath granulated sugar and redpath,1,1,10,0,0,5,2,0,0
golden yellow sugar on medium speed until pale and fluffy 4 minutes,0,1,12,1,1,5,0,1,0
/emshare/views/modules/asset/downloads/originals/2017/06/50801/rainbow cake howto web 1jpg/rainbow cake howto web 1jpg,2,0,9,1,13,4,2,0,0
4 add the eggs one at a time allowing each egg to fully incorporate,1,2,14,1,1,3,2,0,0
before adding the next,0,1,4,0,0,0,1,0,0
/emshare/views/modules/asset/downloads/originals/2017/06/50802/rainbow cake howto web 2jpg/rainbow cake howto web 2jpg,2,0,9,1,13,4,2,0,0
5 mix in the lemon and vanilla extracts,2,2,8,1,1,4,0,0,0
6 reduce speed to low and alternate adding 1/3 the flour mixture to the,1,2,14,1,3,2,2,0,0
butter mixture with 1/2 the milk scraping down the sides of the bowl as,1,1,14,1,2,5,1,0,0
necessary until all ingredients are combined,2,1,6,0,0,1,2,0,0
7 splitbatter evenly into 6 bowls each bowl should have about 260,1,2,12,1,5,3,1,0,0
millilitres 280 grams of batter,2,1,5,1,3,3,0,1,0
8 colour eachbatter a different rainbow shade start adding colouring a,1,2,11,1,1,4,3,0,0
couple of drops at a time until desired shade is reached the colour of the,1,1,15,0,0,5,3,0,0
batter will be the same after baking,0,1,7,0,0,1,2,0,0
/emshare/views/modules/asset/downloads/originals/2017/06/50803/rainbow cake howto web 3jpg/rainbow cake howto web 3jpg,2,0,9,1,13,4,2,0,0
9 scrape three colours of batter into the prepared pans and smooth each,1,2,13,1,1,4,1,0,0
with an offset spatula take care to clean spatula between colours,0,1,11,0,0,5,2,0,0
/emshare/views/modules/asset/downloads/originals/2017/06/50804/rainbow cake howto web 4jpg/rainbow cake howto web 4jpg,1,0,9,1,13,4,2,0,0
10 bake in oven until cake is set in the middle and springs back when,1,1,15,1,2,4,2,0,0
gently pressed about 12 to 14 minutes,2,1,7,1,4,1,1,0,0
11 remove from oven and cool 5 minutes run a sharp paring knife around,1,2,14,1,3,3,1,0,0
the edge of the cake cool 5 minutes more and using oven mitts or a teatowel,1,1,16,1,1,6,1,0,0
to hold the pan if still hot carefully turn cakes out onto a cooling rack,2,1,15,0,0,4,2,0,0
12 wash and dry cake pans repeat greasing the pans lining the bottom,1,2,13,1,2,5,3,0,0
with parchment and greasing the parchment,2,1,6,0,0,2,1,0,0
13 scrape the remaining 3 colours of batter into the pans smooth and bake,1,2,14,1,3,4,3,0,0
as directed,2,1,2,0,0,0,1,0,0
14 allow cakes to cool completely before assembling,2,2,8,1,2,1,2,0,0
for the frosting,2,2,3,0,0,1,0,0,0
1 using an electric mixer or in the bowl of a stand mixer fitted with the,1,2,16,1,1,4,2,0,0
paddle attachment beat the cream cheese and butter on medium speed until,1,1,12,0,0,6,1,1,0
smooth,2,1,1,0,0,1,0,0,0
2 beat in the the redpath icing sugar about a cup a a time until smooth,1,2,16,1,1,7,0,1,0
add in the lemon juice and vanilla,2,1,7,0,0,3,0,0,0
for the assembly,2,2,3,0,0,1,0,0,0
1 level the tops of the cakes using a serrated knife,2,2,11,1,1,4,1,0,0
2 place a small dollop of frosting on a cake stand or plate and invert the,1,2,16,1,1,5,2,1,0
violet layer over top,2,1,4,0,0,2,0,0,0
3 using an offset spatula spread the cake with about 2/3 cup 145 g of,1,2,15,1,6,5,2,1,0
frosting repeat layering with frosting the blue green yellow orange and,1,1,11,0,0,3,3,0,0
red cakes,2,1,2,0,0,1,0,0,0
4 cover the sides and top of the cake with a thin layer of frosting and,1,2,16,1,1,6,0,0,0
chill in refrigerator for 15 minutes,2,1,6,1,2,3,0,0,0
5 spread the remaining frosting evenly over the top and sides of the,1,2,13,1,1,2,2,0,0
cake,2,1,1,0,0,1,0,0,0
6 chill cake for 30 minutes in refrigerator before slicing and serving,0,2,12,1,3,3,3,0,0
/emshare/views/modules/asset/downloads/originals/2020/04/71845/rainbow cake portrait hero web 1jpg/rainbow cake portrait hero web 1jpg,2,0,11,1,13,6,3,0,0
chef s tips,2,2,3,0,0,3,0,0,0
coconut or almond extract may be used in place of the lemon extract,2,2,13,0,0,6,2,0,0
be sure to use gel food colouring traditional liquid food colouring may,1,2,12,0,0,4,3,0,0
add too much extra moisture to the batter,2,1,8,0,0,2,1,0,0
carousel,2,2,1,0,0,1,0,0,0
more cakes cupcakes recipes,0,2,4,0,0,3,0,1,0
a miniature lemon chamomile cake on a plate with a slice cut served with,1,0,14,0,0,6,1,1,0
berries and topped with berries edible flower,1,1,7,0,0,3,1,0,0
petals https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/04/84161/mini lemon chamomille cakes 500x400jpg/mini lemon chamomille cakes 500x400jpg,2,1,11,1,23,5,3,0,0
view,2,2,1,0,0,1,0,0,0
mini lemon chamomile cakes,0,2,4,0,0,4,0,0,0
pastel coloured cake pops with sprinkles on a platter some standing in a,1,0,13,0,0,5,1,0,0
glass of sprinkles and one being dipped in blue,1,1,9,0,0,3,2,0,0
icing https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/03/83918/cake pops 500x400jpg/cake pops 500x400jpg,2,1,7,1,23,3,2,0,0
view,2,2,1,0,0,1,0,0,0
celebration cake pops,0,2,3,0,0,3,0,0,0
glazed lemon madeleines on a yellow tray shown with a bowl of glaze a,1,0,14,0,0,5,1,0,0
glazing brush and,1,1,3,0,0,1,1,0,0
lemons https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/02/83135/lemon madeleines 500x400jpg/lemon madeleines 500x400jpg,2,1,7,1,23,3,1,0,0
view,2,2,1,0,0,1,0,0,0
brown sugar lemon madeleines,0,2,4,0,0,3,0,0,0
persian love cake with icing and rose petals on a silver cake stand,1,0,13,0,0,6,1,0,0
shown with plates forks and,1,1,5,0,0,2,1,0,0
napkins https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/02/82935/persian love cake 500x400jpg/persian love cake 500x400jpg,2,1,9,1,23,5,1,0,0
view,2,2,1,0,0,1,0,0,0
persian love cake,0,2,3,0,0,2,0,0,0
no bake mexican chocolate wafer cake topped with strawberries and,1,0,10,0,0,5,1,0,0
raspberries on a white cake stand with a piece cut out and,1,1,12,0,0,5,0,0,0
se https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/01/82678/no,1,1,3,1,11,3,0,0,0
bake mexican chocolate cake 500x400jpg/no,1,1,5,1,6,2,1,0,0
bake mexican chocolate cake 500x400jpg,2,1,5,1,6,2,1,0,0
view,2,2,1,0,0,1,0,0,0
no bake mexican chocolate wafer cake,0,2,6,0,0,3,1,0,0
top down view of three sticky toffee puddings on plates each with a,1,0,13,0,0,4,0,0,0
dollop of whipped cream and toffee,1,1,6,0,0,3,0,0,0
sauce https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2022/01/82491/sticky toffee pudding 500x400jpg/sticky toffee pudding 500x400jpg,2,1,9,1,23,5,1,0,0
view,2,2,1,0,0,1,0,0,0
sticky toffee pudding,0,2,3,0,0,2,0,0,0
a glazed gingerbread bundt cake on a cake stand decorated with rosemary,1,0,12,0,0,4,2,0,0
and candied,1,1,2,0,0,0,1,0,0
cranberries https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2021/11/82017/gingerbread bundt cake 500x400jpg/gingerbread bundt cake 500x400jpg,2,1,9,1,23,3,3,0,0
view,2,2,1,0,0,1,0,0,0
old fashioned gingerbread bundt cake,0,2,5,0,0,1,2,0,0
a glazed gingerbread bundt cake on a cake stand decorated with rosemary,1,0,12,0,0,4,2,0,0
and candied,1,1,2,0,0,0,1,0,0
cranberries https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2021/11/82019/gingerbread bundt cake 500x400jpg/gingerbread bundt cake 500x400jpg,2,1,9,1,23,3,3,0,0
view,2,2,1,0,0,1,0,0,0
old fashioned gingerbread bundt cake,0,2,5,0,0,1,2,0,0
tier apple spice naked cake on a cake tray with apples and a green,1,0,14,0,0,7,1,0,0
backdrop https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2021/09/79864/apple spice cake 500x400jpg/apple spice cake 500x400jpg,2,1,9,1,23,6,0,0,0
view,2,2,1,0,0,1,0,0,0
2 tier apple spice naked cake with salted caramel cream cheese frosting,0,2,12,1,1,7,2,0,0
sliced bundt cake glazed with caramel served on a white,1,0,10,0,0,2,4,1,0
plate https //redpathsugarcom/emshare/views/modules/asset/downloads/originals/2021/08/79666/apple,1,1,3,1,11,3,0,0,0
honey bundt cake 500x400jpg/apple honey bundt cake 500x400jpg,2,1,8,1,12,4,2,0,0
view,2,2,1,0,0,1,0,0,0
apple honey bundt cake,2,2,4,0,0,3,1,0,0
top,0,2,1,0,0,1,0,0,0
header,1,0,1,0,0,1,0,0,0
logo /emshare/views/modules/asset/downloads/originals/2016/10/7090/asr logo,1,1,3,1,10,3,0,0,0
reversedpng/asr logo reversedpng,2,1,3,0,0,3,0,0,0
navigation,2,2,1,0,0,1,0,0,0
about us,2,2,2,0,0,0,0,0,0
careers,2,2,1,0,0,1,0,0,0
faq,2,2,1,0,0,1,0,0,0
sustainably sourced ethically grown,2,2,4,0,0,0,1,0,0
contact us,2,2,2,0,0,1,0,0,0
business inquiries,1,2,2,0,0,2,0,0,0
museum inquiries,2,1,2,0,0,2,0,0,0
our story,2,2,2,0,0,1,0,0,0
newsletter sign up,2,2,3,0,0,2,0,0,0
sitemap,1,2,1,0,0,1,0,0,0
legal notice,1,1,2,0,0,1,0,0,0
privacy policy,1,1,2,0,0,2,0,0,0
sales terms,2,1,2,0,0,2,0,0,0
2022 redpath sugar ltd all rights reserved redpath sugar is part of asr,1,2,13,1,4,7,2,0,0
