Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
hanukkah recipes,1,1,2,0,0,2,0,0,0
your ultimate christmas recipe guide,1,1,5,0,0,3,0,0,0
our most festive new year s recipes,1,1,7,0,0,3,0,0,0
best ever super bowl sunday recipes,1,1,6,0,0,3,0,0,0
best valentine s day recipes,1,1,5,0,0,4,0,0,0
mardi gras recipes,1,1,3,0,0,3,0,0,0
the ultimate guide to easter recipes,1,1,6,0,0,2,1,0,0
cinco de mayo recipes,1,1,4,0,0,2,0,0,0
labor day recipes,1,1,3,0,0,3,0,0,0
the ultimate fourth of july guide,1,1,6,0,0,2,0,0,0
memorial day recipes,1,1,3,0,0,2,0,0,0
touchdown worthy tailgate recipes,1,1,4,0,0,2,0,0,0
wedding and shower recipes,2,1,4,0,0,2,0,0,0
quick and easy,2,2,3,0,0,1,0,0,0
quick and easy,2,2,3,0,0,1,0,0,0
see all quick and easy,2,2,5,0,0,0,1,0,0
15 minute recipes for busy home cooks,1,2,7,1,2,4,0,0,0
5 ingredients or less,1,1,4,1,1,1,0,0,0
dinner tonight,1,1,2,0,0,2,0,0,0
no cook recipes,1,1,3,0,0,2,0,0,0
45 minute recipes,2,1,3,1,2,2,0,0,0
convenience recipes,2,2,2,0,0,2,0,0,0
convenience recipes,2,2,2,0,0,2,0,0,0
see all convenience recipes,2,2,4,0,0,2,1,0,0
budget friendly recipes,1,2,3,0,0,2,0,0,0
kid approved,1,1,2,0,0,1,1,0,0
our top make ahead recipes,1,1,5,0,0,2,0,0,0
our favorite slow cooker recipes,1,1,5,0,0,2,0,0,0
instant pot recipes,2,1,3,0,0,2,0,0,0
bbq and grilling,2,2,3,0,0,2,0,0,0
bbq and grilling,2,2,3,0,0,2,0,0,0
see all bbq and grilling,2,2,5,0,0,1,2,0,0
grilled beef recipes,1,2,3,0,0,2,1,0,0
grilled fish recipes,1,1,3,0,0,2,0,0,0
grilled shrimp recipes,1,1,3,0,0,2,1,0,0
grilled chicken recipes,1,1,3,0,0,2,1,0,0
grilled pork recipes,1,1,3,0,0,2,1,0,0
grilled vegetable recipes,2,1,3,0,0,1,1,0,0
how to,2,2,2,0,0,0,0,0,0
how to,2,2,2,0,0,0,0,0,0
see all how to,2,2,4,0,0,0,1,0,0
7 ways with,1,2,3,1,1,1,0,0,0
cooking questions,1,1,2,0,0,1,1,0,0
videos,1,1,1,0,0,1,0,0,0
ingredients and tools,1,1,3,0,0,2,0,0,0
kitchen cleaning,2,1,2,0,0,2,0,0,0
extra crispy,1,2,2,0,0,1,0,0,0
news,2,1,1,0,0,1,0,0,0
profile menu,2,2,2,0,0,2,0,0,0
your profile,2,2,2,0,0,1,0,0,0
your profile,2,2,2,0,0,1,0,0,0
account,2,2,1,0,0,1,0,0,0
register,1,2,1,0,0,1,0,0,0
recipe box this link opens in a new tab,1,1,9,0,0,4,1,0,0
newsletters,1,1,1,0,0,1,0,0,0
email preferences,1,1,2,0,0,2,0,0,0
subscribe this link opens in a new tab,1,1,8,0,0,3,1,0,0
logout,2,1,1,0,0,1,0,0,0
login,2,2,1,0,0,1,0,0,0
sweepstakes,2,2,1,0,0,1,0,0,0
follow us,2,2,2,0,0,0,1,0,0
1 home,1,2,2,1,1,1,0,0,0
2 recipes,1,1,2,1,1,1,0,0,0
3 pina colada cake,2,1,4,1,1,2,1,0,0
pina colada cake,2,2,3,0,0,2,1,0,0
rating 5 stars,2,2,3,1,1,2,0,0,0
1 ratings,2,2,2,1,1,1,0,0,0
5 star values 1,1,2,4,1,2,2,0,0,0
4 star values 0,1,1,4,1,2,2,0,0,0
3 star values 0,1,1,4,1,2,2,0,0,0
2 star values 0,1,1,4,1,2,2,0,0,0
1 star values 0,2,1,4,1,2,2,0,0,0
read reviews,1,2,2,0,0,1,0,0,0
add review,2,1,2,0,0,1,1,0,0
1 rating,1,2,2,1,1,1,0,0,0
1 review,2,1,2,1,1,1,0,0,0
if it was possible to give a rating higher than 5 this cake would get it,0,2,16,1,1,2,3,0,0
we love a good rave and this tropical inspired cake recipe deserves it,2,0,13,0,0,3,2,0,0
recipe by southern living may 1999,2,2,6,1,4,2,1,0,0
pin print more,2,2,3,0,0,2,0,0,0
facebook tweet email send text message,2,2,6,0,0,5,0,0,0
gallery,0,2,1,0,0,1,0,0,0
/img/icons/generic recipesvg,2,0,2,0,0,1,0,0,0
recipe summary,2,2,2,0,0,2,0,0,0
yield,2,2,1,0,0,1,0,0,0
1 6 layer cake,2,2,4,1,2,2,0,0,0
advertisement,2,2,1,0,0,1,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
ingredient checklist,2,2,2,0,0,1,0,0,0
1 recipe basic white cake batter,1,2,6,1,1,2,0,0,1
pina colada filling,1,1,3,0,0,3,0,0,1
rum buttercream frosting,1,1,3,0,0,3,0,0,1
2 cups flaked coconut,1,1,4,1,1,2,1,1,1
garnish daisies,2,1,2,0,0,1,0,0,1
directions,2,2,1,0,0,1,0,0,0
instructions checklist,2,2,2,0,0,1,1,0,0
step 1,2,2,2,1,1,1,0,0,0
pour cake batter into 3 greased and floured 8 inch round cakepans,2,2,12,1,2,5,2,1,0
advertisement,2,2,1,0,0,1,0,0,0
step 2,2,2,2,1,1,1,0,0,0
bake at 325 for 30 to 35 minutes or until a wooden pick inserted in center of,1,2,17,1,7,4,1,0,0
each layer comes out clean cool in pans on wire racks 10 minutes remove from,1,1,15,1,2,6,2,0,0
pans and cool completely on wire racks,2,1,7,0,0,3,1,0,0
step 3,2,2,2,1,1,1,0,0,0
split layers horizontally spread pina colada filling evenly between layers,1,2,10,0,0,4,2,0,0
not on top cover and chill at least 4 hours,2,1,10,1,1,3,0,0,0
step 4,2,2,2,1,1,1,0,0,0
spread rum buttercream frosting on top and sides of cake sprinkle top and,1,2,13,0,0,8,1,0,0
sides evenly with flaked coconut pressing in gently garnish if desired,1,1,11,0,0,2,2,0,0
store cake in refrigerator cake may be frozen up to 1 month,2,1,12,1,1,5,2,0,0
advertisement,2,2,1,0,0,1,0,0,0
pin print more,2,2,3,0,0,2,0,0,0
facebook tweet email send text message,2,2,6,0,0,5,0,0,0
reviews 1,2,2,2,1,1,1,0,0,0
add rating review,2,2,3,0,0,2,1,0,0
sort by newest,2,2,3,0,0,2,0,0,0
newest oldest,2,2,2,0,0,0,0,0,0
seminole,2,2,1,0,0,1,0,0,0
rating 5 stars,2,2,3,1,1,2,0,0,0
08-08-2009,2,2,1,1,8,0,0,0,0
if it was possible to give a rating higher than 5 this cake would get it,0,2,16,1,1,2,3,0,0
i,1,0,1,0,0,1,0,0,0
made this for a dessert auction at our school and it brought nearly 100,0,1,14,1,3,2,2,0,0
every person at the table who bought it came by and literally raved about how,1,0,15,0,0,2,3,0,0
delicious it was it takes a long time to make but the flavors are phenomenal,1,1,15,0,0,2,4,0,0
and for a special occasion this is so worth it tip don t use disposable,1,1,15,0,0,4,1,0,0
cake pans the cake is super moist and those pans don t hold it together,1,1,15,0,0,4,4,0,0
quite well enough and you may find you need about a recipe and a half of the,1,1,17,0,0,2,2,0,0
frosting enjoy,0,1,2,0,0,1,1,0,0
load more reviews,2,0,3,0,0,1,0,0,0
advertisement,2,2,1,0,0,1,0,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
review this recipe,2,2,3,0,0,2,0,0,0
pina colada cake,2,2,3,0,0,2,1,0,0
rate this recipe your rating rate this a 1 couldn t eat it rate this a 2,1,2,17,1,2,6,2,0,0
didn t like it rate this a 3 it was ok rate this a 4 liked it rate this a,1,1,20,1,2,4,2,0,0
5 loved it,2,1,3,1,1,0,1,0,0
what did you think about this recipe,0,2,7,0,0,1,2,0,0
did you make any changes or notes,0,0,7,0,0,2,2,0,0
cancel submit,2,0,2,0,0,2,0,0,0
success,0,2,1,0,0,1,0,0,0
thanks for adding your feedback,2,0,5,0,0,2,1,0,0
your photo is being processed if it doesn t appear after 10 minutes try,1,2,14,1,2,2,6,0,0
refreshing the page,2,1,3,0,0,1,1,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
recipe reviews photos,2,2,3,0,0,2,0,0,0
review for,2,2,2,0,0,1,0,0,0
advertisement,2,2,1,0,0,1,0,0,0
back to pina colada cake,2,2,5,0,0,1,2,0,0
all reviews for pina colada cake,2,2,6,0,0,3,1,0,0
of reviews,2,2,2,0,0,1,0,0,0
reviews most helpful,2,2,3,0,0,1,0,0,0
most helpful most positive least positive newest,2,2,7,0,0,1,0,0,0
advertisement,2,2,1,0,0,1,0,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
share more,2,2,2,0,0,1,0,0,0
myrecipes,2,2,1,0,0,1,0,0,0
magazines more,0,2,2,0,0,1,0,0,0
magazines,1,0,1,0,0,1,0,0,0
more https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fwwwmyrecipescom 2fimg 2fmisc 2f300x250 magazines and morejpg,2,1,14,1,13,3,1,0,0
learn more,2,2,2,0,0,0,0,0,0
advertise this link opens in a new tab,1,2,8,0,0,3,1,0,0
content licensing this link opens in a new tab,1,1,9,0,0,4,1,0,0
accolades this link opens in a new tab,2,1,8,0,0,3,1,0,0
connect,2,2,1,0,0,1,0,0,0
follow us,2,2,2,0,0,0,1,0,0
subscribe to our newsletter,2,2,4,0,0,2,0,0,0
sign up,2,2,2,0,0,1,0,0,0
meredithmyrecipescom is part of the allrecipes food group c copyright 2022,1,2,11,1,4,6,2,0,0
meredith corporation myrecipes is a registered trademark of meredith,1,1,9,0,0,4,1,0,0
corporation all rights reserved myrecipes may receive compensation for some,1,1,10,0,0,4,2,0,0
links to products and services on this website offers may be subject to,1,1,13,0,0,4,1,0,0
change without notice privacy policythis link opens in a new tab terms of,1,1,13,0,0,6,1,0,0
servicethis link opens in a new tab ad choicesthis link opens in a new tab,1,1,15,0,0,7,2,0,0
california do not sellthis link opens a modal window web accessibilitythis,1,1,11,0,0,6,3,0,0
link opens in a new tab,2,1,6,0,0,2,1,0,0
c copyright 2022 myrecipes all rights reserved printed from,1,2,9,1,4,3,2,0,0
https //wwwmyrecipescom 04/14/2022,2,1,3,1,8,1,1,0,0
close,2,2,1,0,0,0,0,0,0
sign in,2,2,2,0,0,1,0,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
view image,2,2,2,0,0,2,0,0,0
pina colada cake,2,2,3,0,0,2,1,0,0
this link is to an external site that may or may not meet accessibility,1,2,14,0,0,3,2,0,0
